# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-07 13:14:15 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02037500 JAMES RIVER NEAR RICHMOND, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02037500
#            TS   parameter     statistic     Description
#        145310       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	145310_00060_00003	145310_00060_00003_cd
USGS	02037500	1952-01-02	5350	A
USGS	02037500	1952-01-03	5950	A
USGS	02037500	1952-01-04	8940	A
USGS	02037500	1952-01-05	9120	A
USGS	02037500	1952-01-06	10600	A
USGS	02037500	1952-01-07	11400	A
USGS	02037500	1952-01-08	12200	A
USGS	02037500	1952-01-09	9860	A
USGS	02037500	1952-01-10	9300	A
USGS	02037500	1952-01-11	12200	A
USGS	02037500	1952-01-12	11800	A
USGS	02037500	1952-01-13	13900	A
USGS	02037500	1952-01-14	11000	A
USGS	02037500	1952-01-15	9300	A
USGS	02037500	1952-01-16	8050	A
USGS	02037500	1952-01-17	7030	A
USGS	02037500	1952-01-18	6250	A
USGS	02037500	1952-01-19	6250	A
USGS	02037500	1952-01-20	7360	A
USGS	02037500	1952-01-21	12200	A
USGS	02037500	1952-01-22	11000	A
USGS	02037500	1952-01-23	19900	A
USGS	02037500	1952-01-24	22000	A
USGS	02037500	1952-01-25	22600	A
USGS	02037500	1952-01-26	17500	A
USGS	02037500	1952-01-27	14300	A
USGS	02037500	1952-01-28	19900	A
USGS	02037500	1952-01-29	45600	A
USGS	02037500	1952-01-30	46400	A
USGS	02037500	1952-01-31	29700	A
USGS	02037500	1952-02-01	20400	A
USGS	02037500	1952-02-02	15200	A
USGS	02037500	1952-02-03	12600	A
USGS	02037500	1952-02-04	22400	A
USGS	02037500	1952-02-05	46400	A
USGS	02037500	1952-02-06	37000	A
USGS	02037500	1952-02-07	25400	A
USGS	02037500	1952-02-08	18400	A
USGS	02037500	1952-02-09	12600	A
USGS	02037500	1952-02-10	12600	A
USGS	02037500	1952-02-11	11000	A
USGS	02037500	1952-02-12	9860	A
USGS	02037500	1952-02-13	9120	A
USGS	02037500	1952-02-14	8220	A
USGS	02037500	1952-02-15	7690	A
USGS	02037500	1952-02-16	7520	A
USGS	02037500	1952-02-17	8760	A
USGS	02037500	1952-02-18	12200	A
USGS	02037500	1952-02-19	13000	A
USGS	02037500	1952-02-20	13000	A
USGS	02037500	1952-02-21	11000	A
USGS	02037500	1952-02-22	9860	A
USGS	02037500	1952-02-23	8760	A
USGS	02037500	1952-02-24	8220	A
USGS	02037500	1952-02-25	7340	A
USGS	02037500	1952-02-26	6840	A
USGS	02037500	1952-02-27	6500	A
USGS	02037500	1952-02-28	6010	A
USGS	02037500	1952-02-29	5840	A
USGS	02037500	1952-03-01	5840	A
USGS	02037500	1952-03-02	6840	A
USGS	02037500	1952-03-03	6840	A
USGS	02037500	1952-03-04	7690	A
USGS	02037500	1952-03-05	8580	A
USGS	02037500	1952-03-06	8760	A
USGS	02037500	1952-03-07	11400	A
USGS	02037500	1952-03-08	11000	A
USGS	02037500	1952-03-09	9490	A
USGS	02037500	1952-03-10	8760	A
USGS	02037500	1952-03-11	8580	A
USGS	02037500	1952-03-12	34500	A
USGS	02037500	1952-03-13	55500	A
USGS	02037500	1952-03-14	44900	A
USGS	02037500	1952-03-15	22600	A
USGS	02037500	1952-03-16	16600	A
USGS	02037500	1952-03-17	13500	A
USGS	02037500	1952-03-18	11000	A
USGS	02037500	1952-03-19	11000	A
USGS	02037500	1952-03-20	22600	A
USGS	02037500	1952-03-21	20400	A
USGS	02037500	1952-03-22	19400	A
USGS	02037500	1952-03-23	17500	A
USGS	02037500	1952-03-24	33000	A
USGS	02037500	1952-03-25	37000	A
USGS	02037500	1952-03-26	31600	A
USGS	02037500	1952-03-27	22000	A
USGS	02037500	1952-03-28	17500	A
USGS	02037500	1952-03-29	14800	A
USGS	02037500	1952-03-30	12200	A
USGS	02037500	1952-03-31	11000	A
USGS	02037500	1952-04-01	9860	A
USGS	02037500	1952-04-02	9120	A
USGS	02037500	1952-04-03	8760	A
USGS	02037500	1952-04-04	8580	A
USGS	02037500	1952-04-05	9490	A
USGS	02037500	1952-04-06	10600	A
USGS	02037500	1952-04-07	10200	A
USGS	02037500	1952-04-08	11000	A
USGS	02037500	1952-04-09	10600	A
USGS	02037500	1952-04-10	9490	A
USGS	02037500	1952-04-11	8400	A
USGS	02037500	1952-04-12	7520	A
USGS	02037500	1952-04-13	7340	A
USGS	02037500	1952-04-14	7000	A
USGS	02037500	1952-04-15	7000	A
USGS	02037500	1952-04-16	7340	A
USGS	02037500	1952-04-17	8040	A
USGS	02037500	1952-04-18	8040	A
USGS	02037500	1952-04-19	7170	A
USGS	02037500	1952-04-20	6670	A
USGS	02037500	1952-04-21	6340	A
USGS	02037500	1952-04-22	5680	A
USGS	02037500	1952-04-23	5520	A
USGS	02037500	1952-04-24	4880	A
USGS	02037500	1952-04-25	7860	A
USGS	02037500	1952-04-26	24200	A
USGS	02037500	1952-04-27	29700	A
USGS	02037500	1952-04-28	36300	A
USGS	02037500	1952-04-29	38400	A
USGS	02037500	1952-04-30	34300	A
USGS	02037500	1952-05-01	24800	A
USGS	02037500	1952-05-02	18000	A
USGS	02037500	1952-05-03	14300	A
USGS	02037500	1952-05-04	11800	A
USGS	02037500	1952-05-05	10600	A
USGS	02037500	1952-05-06	9860	A
USGS	02037500	1952-05-07	8580	A
USGS	02037500	1952-05-08	7690	A
USGS	02037500	1952-05-09	6840	A
USGS	02037500	1952-05-10	6840	A
USGS	02037500	1952-05-11	9120	A
USGS	02037500	1952-05-12	12200	A
USGS	02037500	1952-05-13	25400	A
USGS	02037500	1952-05-14	18400	A
USGS	02037500	1952-05-15	14800	A
USGS	02037500	1952-05-16	13000	A
USGS	02037500	1952-05-17	11000	A
USGS	02037500	1952-05-18	9000	A
USGS	02037500	1952-05-19	7900	A
USGS	02037500	1952-05-20	7500	A
USGS	02037500	1952-05-21	7700	A
USGS	02037500	1952-05-22	7700	A
USGS	02037500	1952-05-23	6500	A
USGS	02037500	1952-05-24	6000	A
USGS	02037500	1952-05-25	6100	A
USGS	02037500	1952-05-26	7900	A
USGS	02037500	1952-05-27	7860	A
USGS	02037500	1952-05-28	7000	A
USGS	02037500	1952-05-29	7170	A
USGS	02037500	1952-05-30	6670	A
USGS	02037500	1952-05-31	7000	A
USGS	02037500	1952-06-01	5840	A
USGS	02037500	1952-06-02	6010	A
USGS	02037500	1952-06-03	5360	A
USGS	02037500	1952-06-04	4720	A
USGS	02037500	1952-06-05	4420	A
USGS	02037500	1952-06-06	3700	A
USGS	02037500	1952-06-07	3700	A
USGS	02037500	1952-06-08	3290	A
USGS	02037500	1952-06-09	2920	A
USGS	02037500	1952-06-10	2810	A
USGS	02037500	1952-06-11	2790	A
USGS	02037500	1952-06-12	2600	A
USGS	02037500	1952-06-13	2660	A
USGS	02037500	1952-06-14	2320	A
USGS	02037500	1952-06-15	2350	A
USGS	02037500	1952-06-16	2500	A
USGS	02037500	1952-06-17	2920	A
USGS	02037500	1952-06-18	2380	A
USGS	02037500	1952-06-19	2500	A
USGS	02037500	1952-06-20	2450	A
USGS	02037500	1952-06-21	2150	A
USGS	02037500	1952-06-22	1800	A
USGS	02037500	1952-06-23	2050	A
USGS	02037500	1952-06-24	2300	A
USGS	02037500	1952-06-25	3180	A
USGS	02037500	1952-06-26	2450	A
USGS	02037500	1952-06-27	2250	A
USGS	02037500	1952-06-28	1950	A
USGS	02037500	1952-06-29	1900	A
USGS	02037500	1952-06-30	2250	A
USGS	02037500	1952-07-01	2990	A
USGS	02037500	1952-07-02	3210	A
USGS	02037500	1952-07-03	2400	A
USGS	02037500	1952-07-04	1700	A
USGS	02037500	1952-07-05	1850	A
USGS	02037500	1952-07-06	3070	A
USGS	02037500	1952-07-07	2890	A
USGS	02037500	1952-07-08	2580	A
USGS	02037500	1952-07-09	5200	A
USGS	02037500	1952-07-10	8400	A
USGS	02037500	1952-07-11	6180	A
USGS	02037500	1952-07-12	3560	A
USGS	02037500	1952-07-13	2810	A
USGS	02037500	1952-07-14	2220	A
USGS	02037500	1952-07-15	1880	A
USGS	02037500	1952-07-16	1850	A
USGS	02037500	1952-07-17	1700	A
USGS	02037500	1952-07-18	1800	A
USGS	02037500	1952-07-19	1950	A
USGS	02037500	1952-07-20	1880	A
USGS	02037500	1952-07-21	1900	A
USGS	02037500	1952-07-22	1520	A
USGS	02037500	1952-07-23	1390	A
USGS	02037500	1952-07-24	1430	A
USGS	02037500	1952-07-25	1110	A
USGS	02037500	1952-07-26	1320	A
USGS	02037500	1952-07-27	1130	A
USGS	02037500	1952-07-28	985	A
USGS	02037500	1952-07-29	922	A
USGS	02037500	1952-07-30	901	A
USGS	02037500	1952-07-31	943	A
USGS	02037500	1952-08-01	1030	A
USGS	02037500	1952-08-02	1430	A
USGS	02037500	1952-08-03	1410	A
USGS	02037500	1952-08-04	2760	A
USGS	02037500	1952-08-05	2530	A
USGS	02037500	1952-08-06	2080	A
USGS	02037500	1952-08-07	2150	A
USGS	02037500	1952-08-08	2940	A
USGS	02037500	1952-08-09	6500	A
USGS	02037500	1952-08-10	13500	A
USGS	02037500	1952-08-11	18400	A
USGS	02037500	1952-08-12	10200	A
USGS	02037500	1952-08-13	6500	A
USGS	02037500	1952-08-14	5040	A
USGS	02037500	1952-08-15	3700	A
USGS	02037500	1952-08-16	3050	A
USGS	02037500	1952-08-17	5040	A
USGS	02037500	1952-08-18	5200	A
USGS	02037500	1952-08-19	3840	A
USGS	02037500	1952-08-20	3420	A
USGS	02037500	1952-08-21	2860	A
USGS	02037500	1952-08-22	2860	A
USGS	02037500	1952-08-23	2420	A
USGS	02037500	1952-08-24	2580	A
USGS	02037500	1952-08-25	2350	A
USGS	02037500	1952-08-26	2100	A
USGS	02037500	1952-08-27	1730	A
USGS	02037500	1952-08-28	1520	A
USGS	02037500	1952-08-29	1370	A
USGS	02037500	1952-08-30	1390	A
USGS	02037500	1952-08-31	1520	A
USGS	02037500	1952-09-01	6620	A
USGS	02037500	1952-09-02	33000	A
USGS	02037500	1952-09-03	15200	A
USGS	02037500	1952-09-04	10200	A
USGS	02037500	1952-09-05	6500	A
USGS	02037500	1952-09-06	4570	A
USGS	02037500	1952-09-07	3840	A
USGS	02037500	1952-09-08	3100	A
USGS	02037500	1952-09-09	2250	A
USGS	02037500	1952-09-10	2550	A
USGS	02037500	1952-09-11	2250	A
USGS	02037500	1952-09-12	2080	A
USGS	02037500	1952-09-13	1700	A
USGS	02037500	1952-09-14	1780	A
USGS	02037500	1952-09-15	1680	A
USGS	02037500	1952-09-16	1520	A
USGS	02037500	1952-09-17	1450	A
USGS	02037500	1952-09-18	1520	A
USGS	02037500	1952-09-19	1260	A
USGS	02037500	1952-09-20	1340	A
USGS	02037500	1952-09-21	1590	A
USGS	02037500	1952-09-22	2550	A
USGS	02037500	1952-09-23	2760	A
USGS	02037500	1952-09-24	2150	A
USGS	02037500	1952-09-25	2150	A
USGS	02037500	1952-09-26	1850	A
USGS	02037500	1952-09-27	1680	A
USGS	02037500	1952-09-28	1700	A
USGS	02037500	1952-09-29	1590	A
USGS	02037500	1952-09-30	1320	A
USGS	02037500	1952-10-01	1320	A
USGS	02037500	1952-10-02	1260	A
USGS	02037500	1952-10-03	1300	A
USGS	02037500	1952-10-04	1240	A
USGS	02037500	1952-10-05	1200	A
USGS	02037500	1952-10-06	1150	A
USGS	02037500	1952-10-07	1130	A
USGS	02037500	1952-10-08	1090	A
USGS	02037500	1952-10-09	1150	A
USGS	02037500	1952-10-10	1240	A
USGS	02037500	1952-10-11	1410	A
USGS	02037500	1952-10-12	1800	A
USGS	02037500	1952-10-13	2320	A
USGS	02037500	1952-10-14	1900	A
USGS	02037500	1952-10-15	1570	A
USGS	02037500	1952-10-16	1570	A
USGS	02037500	1952-10-17	1340	A
USGS	02037500	1952-10-18	2050	A
USGS	02037500	1952-10-19	1950	A
USGS	02037500	1952-10-20	1150	A
USGS	02037500	1952-10-21	1150	A
USGS	02037500	1952-10-22	1150	A
USGS	02037500	1952-10-23	964	A
USGS	02037500	1952-10-24	880	A
USGS	02037500	1952-10-25	1800	A
USGS	02037500	1952-10-26	1950	A
USGS	02037500	1952-10-27	1170	A
USGS	02037500	1952-10-28	1050	A
USGS	02037500	1952-10-29	1030	A
USGS	02037500	1952-10-30	1130	A
USGS	02037500	1952-10-31	1170	A
USGS	02037500	1952-11-01	1700	A
USGS	02037500	1952-11-02	1900	A
USGS	02037500	1952-11-03	1220	A
USGS	02037500	1952-11-04	1050	A
USGS	02037500	1952-11-05	1220	A
USGS	02037500	1952-11-06	1240	A
USGS	02037500	1952-11-07	1130	A
USGS	02037500	1952-11-08	1920	A
USGS	02037500	1952-11-09	2000	A
USGS	02037500	1952-11-10	1130	A
USGS	02037500	1952-11-11	1170	A
USGS	02037500	1952-11-12	1200	A
USGS	02037500	1952-11-13	1410	A
USGS	02037500	1952-11-14	1320	A
USGS	02037500	1952-11-15	1370	A
USGS	02037500	1952-11-16	3230	A
USGS	02037500	1952-11-17	5520	A
USGS	02037500	1952-11-18	3260	A
USGS	02037500	1952-11-19	2150	A
USGS	02037500	1952-11-20	5740	A
USGS	02037500	1952-11-21	33000	A
USGS	02037500	1952-11-22	32300	A
USGS	02037500	1952-11-23	22000	A
USGS	02037500	1952-11-24	14800	A
USGS	02037500	1952-11-25	11000	A
USGS	02037500	1952-11-26	8220	A
USGS	02037500	1952-11-27	6340	A
USGS	02037500	1952-11-28	5360	A
USGS	02037500	1952-11-29	5200	A
USGS	02037500	1952-11-30	4880	A
USGS	02037500	1952-12-01	3560	A
USGS	02037500	1952-12-02	3420	A
USGS	02037500	1952-12-03	3260	A
USGS	02037500	1952-12-04	3020	A
USGS	02037500	1952-12-05	3240	A
USGS	02037500	1952-12-06	3420	A
USGS	02037500	1952-12-07	3840	A
USGS	02037500	1952-12-08	3560	A
USGS	02037500	1952-12-09	3560	A
USGS	02037500	1952-12-10	3420	A
USGS	02037500	1952-12-11	4720	A
USGS	02037500	1952-12-12	13500	A
USGS	02037500	1952-12-13	22000	A
USGS	02037500	1952-12-14	17000	A
USGS	02037500	1952-12-15	11400	A
USGS	02037500	1952-12-16	9120	A
USGS	02037500	1952-12-17	7170	A
USGS	02037500	1952-12-18	6010	A
USGS	02037500	1952-12-19	4880	A
USGS	02037500	1952-12-20	4720	A
USGS	02037500	1952-12-21	4570	A
USGS	02037500	1952-12-22	4420	A
USGS	02037500	1952-12-23	4270	A
USGS	02037500	1952-12-24	4120	A
USGS	02037500	1952-12-25	4420	A
USGS	02037500	1952-12-26	4570	A
USGS	02037500	1952-12-27	4420	A
USGS	02037500	1952-12-28	4120	A
USGS	02037500	1952-12-29	3840	A
USGS	02037500	1952-12-30	3420	A
USGS	02037500	1952-12-31	3840	A
USGS	02037500	1953-01-01	6500	A
USGS	02037500	1953-01-02	9490	A
USGS	02037500	1953-01-03	7690	A
USGS	02037500	1953-01-04	7860	A
USGS	02037500	1953-01-05	7170	A
USGS	02037500	1953-01-06	6840	A
USGS	02037500	1953-01-07	6670	A
USGS	02037500	1953-01-08	6180	A
USGS	02037500	1953-01-09	5840	A
USGS	02037500	1953-01-10	9490	A
USGS	02037500	1953-01-11	22600	A
USGS	02037500	1953-01-12	22600	A
USGS	02037500	1953-01-13	18900	A
USGS	02037500	1953-01-14	14300	A
USGS	02037500	1953-01-15	11400	A
USGS	02037500	1953-01-16	9490	A
USGS	02037500	1953-01-17	8040	A
USGS	02037500	1953-01-18	7340	A
USGS	02037500	1953-01-19	7000	A
USGS	02037500	1953-01-20	6500	A
USGS	02037500	1953-01-21	6340	A
USGS	02037500	1953-01-22	7170	A
USGS	02037500	1953-01-23	9120	A
USGS	02037500	1953-01-24	12200	A
USGS	02037500	1953-01-25	25400	A
USGS	02037500	1953-01-26	22000	A
USGS	02037500	1953-01-27	18900	A
USGS	02037500	1953-01-28	14300	A
USGS	02037500	1953-01-29	11400	A
USGS	02037500	1953-01-30	9860	A
USGS	02037500	1953-01-31	8760	A
USGS	02037500	1953-02-01	8040	A
USGS	02037500	1953-02-02	7000	A
USGS	02037500	1953-02-03	6340	A
USGS	02037500	1953-02-04	6010	A
USGS	02037500	1953-02-05	5680	A
USGS	02037500	1953-02-06	5360	A
USGS	02037500	1953-02-07	5520	A
USGS	02037500	1953-02-08	7000	A
USGS	02037500	1953-02-09	7520	A
USGS	02037500	1953-02-10	6340	A
USGS	02037500	1953-02-11	7860	A
USGS	02037500	1953-02-12	7000	A
USGS	02037500	1953-02-13	6670	A
USGS	02037500	1953-02-14	6500	A
USGS	02037500	1953-02-15	7000	A
USGS	02037500	1953-02-16	11800	A
USGS	02037500	1953-02-17	13000	A
USGS	02037500	1953-02-18	12200	A
USGS	02037500	1953-02-19	10600	A
USGS	02037500	1953-02-20	9860	A
USGS	02037500	1953-02-21	9120	A
USGS	02037500	1953-02-22	20100	A
USGS	02037500	1953-02-23	50100	A
USGS	02037500	1953-02-24	48600	A
USGS	02037500	1953-02-25	22600	A
USGS	02037500	1953-02-26	16600	A
USGS	02037500	1953-02-27	13500	A
USGS	02037500	1953-02-28	11400	A
USGS	02037500	1953-03-01	10200	A
USGS	02037500	1953-03-02	9120	A
USGS	02037500	1953-03-03	8040	A
USGS	02037500	1953-03-04	8760	A
USGS	02037500	1953-03-05	15200	A
USGS	02037500	1953-03-06	17500	A
USGS	02037500	1953-03-07	21500	A
USGS	02037500	1953-03-08	18000	A
USGS	02037500	1953-03-09	13900	A
USGS	02037500	1953-03-10	12200	A
USGS	02037500	1953-03-11	10600	A
USGS	02037500	1953-03-12	9860	A
USGS	02037500	1953-03-13	11000	A
USGS	02037500	1953-03-14	16100	A
USGS	02037500	1953-03-15	13900	A
USGS	02037500	1953-03-16	13500	A
USGS	02037500	1953-03-17	18000	A
USGS	02037500	1953-03-18	19400	A
USGS	02037500	1953-03-19	17500	A
USGS	02037500	1953-03-20	16100	A
USGS	02037500	1953-03-21	14800	A
USGS	02037500	1953-03-22	13500	A
USGS	02037500	1953-03-23	11800	A
USGS	02037500	1953-03-24	13500	A
USGS	02037500	1953-03-25	37800	A
USGS	02037500	1953-03-26	63500	A
USGS	02037500	1953-03-27	58700	A
USGS	02037500	1953-03-28	28400	A
USGS	02037500	1953-03-29	20400	A
USGS	02037500	1953-03-30	16100	A
USGS	02037500	1953-03-31	13900	A
USGS	02037500	1953-04-01	12200	A
USGS	02037500	1953-04-02	11000	A
USGS	02037500	1953-04-03	9860	A
USGS	02037500	1953-04-04	9120	A
USGS	02037500	1953-04-05	8400	A
USGS	02037500	1953-04-06	7690	A
USGS	02037500	1953-04-07	7690	A
USGS	02037500	1953-04-08	12600	A
USGS	02037500	1953-04-09	11800	A
USGS	02037500	1953-04-10	10600	A
USGS	02037500	1953-04-11	10600	A
USGS	02037500	1953-04-12	10200	A
USGS	02037500	1953-04-13	12200	A
USGS	02037500	1953-04-14	22000	A
USGS	02037500	1953-04-15	15600	A
USGS	02037500	1953-04-16	13000	A
USGS	02037500	1953-04-17	12200	A
USGS	02037500	1953-04-18	11000	A
USGS	02037500	1953-04-19	9860	A
USGS	02037500	1953-04-20	9860	A
USGS	02037500	1953-04-21	8760	A
USGS	02037500	1953-04-22	8580	A
USGS	02037500	1953-04-23	8220	A
USGS	02037500	1953-04-24	7860	A
USGS	02037500	1953-04-25	8040	A
USGS	02037500	1953-04-26	7000	A
USGS	02037500	1953-04-27	7170	A
USGS	02037500	1953-04-28	7340	A
USGS	02037500	1953-04-29	7340	A
USGS	02037500	1953-04-30	7170	A
USGS	02037500	1953-05-01	8400	A
USGS	02037500	1953-05-02	9490	A
USGS	02037500	1953-05-03	8220	A
USGS	02037500	1953-05-04	7690	A
USGS	02037500	1953-05-05	7000	A
USGS	02037500	1953-05-06	6670	A
USGS	02037500	1953-05-07	7690	A
USGS	02037500	1953-05-08	8220	A
USGS	02037500	1953-05-09	8580	A
USGS	02037500	1953-05-10	8760	A
USGS	02037500	1953-05-11	8760	A
USGS	02037500	1953-05-12	8040	A
USGS	02037500	1953-05-13	6670	A
USGS	02037500	1953-05-14	6010	A
USGS	02037500	1953-05-15	5520	A
USGS	02037500	1953-05-16	5360	A
USGS	02037500	1953-05-17	4720	A
USGS	02037500	1953-05-18	4720	A
USGS	02037500	1953-05-19	5040	A
USGS	02037500	1953-05-20	6010	A
USGS	02037500	1953-05-21	13500	A
USGS	02037500	1953-05-22	12600	A
USGS	02037500	1953-05-23	11400	A
USGS	02037500	1953-05-24	8760	A
USGS	02037500	1953-05-25	6500	A
USGS	02037500	1953-05-26	6000	A
USGS	02037500	1953-05-27	5000	A
USGS	02037500	1953-05-28	4500	A
USGS	02037500	1953-05-29	3980	A
USGS	02037500	1953-05-30	3560	A
USGS	02037500	1953-05-31	3420	A
USGS	02037500	1953-06-01	3290	A
USGS	02037500	1953-06-02	3240	A
USGS	02037500	1953-06-03	3050	A
USGS	02037500	1953-06-04	2890	A
USGS	02037500	1953-06-05	2660	A
USGS	02037500	1953-06-06	2300	A
USGS	02037500	1953-06-07	2400	A
USGS	02037500	1953-06-08	2320	A
USGS	02037500	1953-06-09	3560	A
USGS	02037500	1953-06-10	3180	A
USGS	02037500	1953-06-11	3290	A
USGS	02037500	1953-06-12	3840	A
USGS	02037500	1953-06-13	3560	A
USGS	02037500	1953-06-14	3420	A
USGS	02037500	1953-06-15	3160	A
USGS	02037500	1953-06-16	2710	A
USGS	02037500	1953-06-17	2150	A
USGS	02037500	1953-06-18	2250	A
USGS	02037500	1953-06-19	5840	A
USGS	02037500	1953-06-20	5360	A
USGS	02037500	1953-06-21	6010	A
USGS	02037500	1953-06-22	3840	A
USGS	02037500	1953-06-23	3160	A
USGS	02037500	1953-06-24	3700	A
USGS	02037500	1953-06-25	2860	A
USGS	02037500	1953-06-26	2280	A
USGS	02037500	1953-06-27	2020	A
USGS	02037500	1953-06-28	1800	A
USGS	02037500	1953-06-29	2320	A
USGS	02037500	1953-06-30	2150	A
USGS	02037500	1953-07-01	1750	A
USGS	02037500	1953-07-02	1700	A
USGS	02037500	1953-07-03	1520	A
USGS	02037500	1953-07-04	1950	A
USGS	02037500	1953-07-05	2050	A
USGS	02037500	1953-07-06	1820	A
USGS	02037500	1953-07-07	1900	A
USGS	02037500	1953-07-08	3160	A
USGS	02037500	1953-07-09	3260	A
USGS	02037500	1953-07-10	2710	A
USGS	02037500	1953-07-11	2380	A
USGS	02037500	1953-07-12	2050	A
USGS	02037500	1953-07-13	1570	A
USGS	02037500	1953-07-14	1200	A
USGS	02037500	1953-07-15	1280	A
USGS	02037500	1953-07-16	1050	A
USGS	02037500	1953-07-17	1070	A
USGS	02037500	1953-07-18	985	A
USGS	02037500	1953-07-19	796	A
USGS	02037500	1953-07-20	922	A
USGS	02037500	1953-07-21	922	A
USGS	02037500	1953-07-22	1170	A
USGS	02037500	1953-07-23	1280	A
USGS	02037500	1953-07-24	691	A
USGS	02037500	1953-07-25	650	A
USGS	02037500	1953-07-26	775	A
USGS	02037500	1953-07-27	754	A
USGS	02037500	1953-07-28	630	A
USGS	02037500	1953-07-29	530	A
USGS	02037500	1953-07-30	490	A
USGS	02037500	1953-07-31	412	A
USGS	02037500	1953-08-01	412	A
USGS	02037500	1953-08-02	372	A
USGS	02037500	1953-08-03	550	A
USGS	02037500	1953-08-04	838	A
USGS	02037500	1953-08-05	1110	A
USGS	02037500	1953-08-06	1370	A
USGS	02037500	1953-08-07	1590	A
USGS	02037500	1953-08-08	1170	A
USGS	02037500	1953-08-09	1110	A
USGS	02037500	1953-08-10	1110	A
USGS	02037500	1953-08-11	1430	A
USGS	02037500	1953-08-12	1260	A
USGS	02037500	1953-08-13	943	A
USGS	02037500	1953-08-14	712	A
USGS	02037500	1953-08-15	650	A
USGS	02037500	1953-08-16	590	A
USGS	02037500	1953-08-17	530	A
USGS	02037500	1953-08-18	412	A
USGS	02037500	1953-08-19	314	A
USGS	02037500	1953-08-20	314	A
USGS	02037500	1953-08-21	314	A
USGS	02037500	1953-08-22	294	A
USGS	02037500	1953-08-23	262	A
USGS	02037500	1953-08-24	248	A
USGS	02037500	1953-08-25	248	A
USGS	02037500	1953-08-26	262	A
USGS	02037500	1953-08-27	140	A
USGS	02037500	1953-08-28	91.0	A
USGS	02037500	1953-08-29	140	A
USGS	02037500	1953-08-30	77.0	A
USGS	02037500	1953-08-31	46.0	A
USGS	02037500	1953-09-01	46.0	A
USGS	02037500	1953-09-02	46.0	A
USGS	02037500	1953-09-03	46.0	A
USGS	02037500	1953-09-04	46.0	A
USGS	02037500	1953-09-05	46.0	A
USGS	02037500	1953-09-06	46.0	A
USGS	02037500	1953-09-07	70.0	A
USGS	02037500	1953-09-08	84.0	A
USGS	02037500	1953-09-09	248	A
USGS	02037500	1953-09-10	314	A
USGS	02037500	1953-09-11	630	A
USGS	02037500	1953-09-12	550	A
USGS	02037500	1953-09-13	530	A
USGS	02037500	1953-09-14	392	A
USGS	02037500	1953-09-15	510	A
USGS	02037500	1953-09-16	670	A
USGS	02037500	1953-09-17	392	A
USGS	02037500	1953-09-18	248	A
USGS	02037500	1953-09-19	167	A
USGS	02037500	1953-09-20	234	A
USGS	02037500	1953-09-21	167	A
USGS	02037500	1953-09-22	167	A
USGS	02037500	1953-09-23	167	A
USGS	02037500	1953-09-24	167	A
USGS	02037500	1953-09-25	167	A
USGS	02037500	1953-09-26	167	A
USGS	02037500	1953-09-27	154	A
USGS	02037500	1953-09-28	194	A
USGS	02037500	1953-09-29	180	A
USGS	02037500	1953-09-30	133	A
USGS	02037500	1953-10-01	133	A
USGS	02037500	1953-10-02	119	A
USGS	02037500	1953-10-03	112	A
USGS	02037500	1953-10-04	98.0	A
USGS	02037500	1953-10-05	98.0	A
USGS	02037500	1953-10-06	70.0	A
USGS	02037500	1953-10-07	46.0	A
USGS	02037500	1953-10-08	46.0	A
USGS	02037500	1953-10-09	46.0	A
USGS	02037500	1953-10-10	46.0	A
USGS	02037500	1953-10-11	91.0	A
USGS	02037500	1953-10-12	70.0	A
USGS	02037500	1953-10-13	70.0	A
USGS	02037500	1953-10-14	98.0	A
USGS	02037500	1953-10-15	105	A
USGS	02037500	1953-10-16	105	A
USGS	02037500	1953-10-17	54.0	A
USGS	02037500	1953-10-18	46.0	A
USGS	02037500	1953-10-19	46.0	A
USGS	02037500	1953-10-20	46.0	A
USGS	02037500	1953-10-21	46.0	A
USGS	02037500	1953-10-22	133	A
USGS	02037500	1953-10-23	133	A
USGS	02037500	1953-10-24	119	A
USGS	02037500	1953-10-25	133	A
USGS	02037500	1953-10-26	140	A
USGS	02037500	1953-10-27	140	A
USGS	02037500	1953-10-28	180	A
USGS	02037500	1953-10-29	712	A
USGS	02037500	1953-10-30	2200	A
USGS	02037500	1953-10-31	3020	A
USGS	02037500	1953-11-01	2020	A
USGS	02037500	1953-11-02	1030	A
USGS	02037500	1953-11-03	733	A
USGS	02037500	1953-11-04	712	A
USGS	02037500	1953-11-05	610	A
USGS	02037500	1953-11-06	550	A
