# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-07 13:11:13 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01646500 POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01646500
#            TS   parameter     statistic     Description
#         68478       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	68478_00060_00003	68478_00060_00003_cd
USGS	01646500	1941-12-17	3920	A
USGS	01646500	1941-12-18	3440	A
USGS	01646500	1941-12-19	3150	A
USGS	01646500	1941-12-20	2970	A
USGS	01646500	1941-12-21	2710	A
USGS	01646500	1941-12-22	2660	A
USGS	01646500	1941-12-23	2520	A
USGS	01646500	1941-12-24	2690	A
USGS	01646500	1941-12-25	4020	A
USGS	01646500	1941-12-26	12000	A
USGS	01646500	1941-12-27	11500	A
USGS	01646500	1941-12-28	10000	A
USGS	01646500	1941-12-29	7850	A
USGS	01646500	1941-12-30	6240	A
USGS	01646500	1941-12-31	5180	A
USGS	01646500	1942-01-01	4510	A
USGS	01646500	1942-01-02	4020	A
USGS	01646500	1942-01-03	3640	A
USGS	01646500	1942-01-04	3780	A
USGS	01646500	1942-01-05	4020	A
USGS	01646500	1942-01-06	3500	A
USGS	01646500	1942-01-07	3200	A
USGS	01646500	1942-01-08	3000	A
USGS	01646500	1942-01-09	3000	A
USGS	01646500	1942-01-10	3000	A
USGS	01646500	1942-01-11	3000	A
USGS	01646500	1942-01-12	3000	A
USGS	01646500	1942-01-13	3000	A
USGS	01646500	1942-01-14	3000	A
USGS	01646500	1942-01-15	3000	A
USGS	01646500	1942-01-16	3000	A
USGS	01646500	1942-01-17	3000	A
USGS	01646500	1942-01-18	3120	A
USGS	01646500	1942-01-19	3880	A
USGS	01646500	1942-01-20	4550	A
USGS	01646500	1942-01-21	5380	A
USGS	01646500	1942-01-22	6680	A
USGS	01646500	1942-01-23	7120	A
USGS	01646500	1942-01-24	6680	A
USGS	01646500	1942-01-25	6020	A
USGS	01646500	1942-01-26	5590	A
USGS	01646500	1942-01-27	4660	A
USGS	01646500	1942-01-28	4280	A
USGS	01646500	1942-01-29	4130	A
USGS	01646500	1942-01-30	3840	A
USGS	01646500	1942-01-31	3780	A
USGS	01646500	1942-02-01	4390	A
USGS	01646500	1942-02-02	3840	A
USGS	01646500	1942-02-03	3500	A
USGS	01646500	1942-02-04	3500	A
USGS	01646500	1942-02-05	3500	A
USGS	01646500	1942-02-06	3780	A
USGS	01646500	1942-02-07	6960	A
USGS	01646500	1942-02-08	14300	A
USGS	01646500	1942-02-09	18400	A
USGS	01646500	1942-02-10	16700	A
USGS	01646500	1942-02-11	13200	A
USGS	01646500	1942-02-12	10600	A
USGS	01646500	1942-02-13	8600	A
USGS	01646500	1942-02-14	7600	A
USGS	01646500	1942-02-15	6450	A
USGS	01646500	1942-02-16	5800	A
USGS	01646500	1942-02-17	6020	A
USGS	01646500	1942-02-18	7120	A
USGS	01646500	1942-02-19	7350	A
USGS	01646500	1942-02-20	8350	A
USGS	01646500	1942-02-21	8850	A
USGS	01646500	1942-02-22	7500	A
USGS	01646500	1942-02-23	6600	A
USGS	01646500	1942-02-24	6100	A
USGS	01646500	1942-02-25	5600	A
USGS	01646500	1942-02-26	5380	A
USGS	01646500	1942-02-27	4980	A
USGS	01646500	1942-02-28	4580	A
USGS	01646500	1942-03-01	4240	A
USGS	01646500	1942-03-02	3920	A
USGS	01646500	1942-03-03	6730	A
USGS	01646500	1942-03-04	9400	A
USGS	01646500	1942-03-05	8850	A
USGS	01646500	1942-03-06	7600	A
USGS	01646500	1942-03-07	7850	A
USGS	01646500	1942-03-08	10300	A
USGS	01646500	1942-03-09	16500	A
USGS	01646500	1942-03-10	31000	A
USGS	01646500	1942-03-11	42000	A
USGS	01646500	1942-03-12	33500	A
USGS	01646500	1942-03-13	22100	A
USGS	01646500	1942-03-14	17500	A
USGS	01646500	1942-03-15	16200	A
USGS	01646500	1942-03-16	14300	A
USGS	01646500	1942-03-17	13900	A
USGS	01646500	1942-03-18	13600	A
USGS	01646500	1942-03-19	12800	A
USGS	01646500	1942-03-20	11500	A
USGS	01646500	1942-03-21	10600	A
USGS	01646500	1942-03-22	10000	A
USGS	01646500	1942-03-23	9700	A
USGS	01646500	1942-03-24	9120	A
USGS	01646500	1942-03-25	8350	A
USGS	01646500	1942-03-26	7850	A
USGS	01646500	1942-03-27	7120	A
USGS	01646500	1942-03-28	6680	A
USGS	01646500	1942-03-29	8350	A
USGS	01646500	1942-03-30	12500	A
USGS	01646500	1942-03-31	32300	A
USGS	01646500	1942-04-01	40700	A
USGS	01646500	1942-04-02	39500	A
USGS	01646500	1942-04-03	35900	A
USGS	01646500	1942-04-04	30000	A
USGS	01646500	1942-04-05	24600	A
USGS	01646500	1942-04-06	20700	A
USGS	01646500	1942-04-07	17100	A
USGS	01646500	1942-04-08	14600	A
USGS	01646500	1942-04-09	12800	A
USGS	01646500	1942-04-10	12800	A
USGS	01646500	1942-04-11	26900	A
USGS	01646500	1942-04-12	42000	A
USGS	01646500	1942-04-13	31100	A
USGS	01646500	1942-04-14	23100	A
USGS	01646500	1942-04-15	18400	A
USGS	01646500	1942-04-16	15400	A
USGS	01646500	1942-04-17	13600	A
USGS	01646500	1942-04-18	11800	A
USGS	01646500	1942-04-19	10600	A
USGS	01646500	1942-04-20	9700	A
USGS	01646500	1942-04-21	8600	A
USGS	01646500	1942-04-22	7850	A
USGS	01646500	1942-04-23	7350	A
USGS	01646500	1942-04-24	6900	A
USGS	01646500	1942-04-25	6450	A
USGS	01646500	1942-04-26	6020	A
USGS	01646500	1942-04-27	5800	A
USGS	01646500	1942-04-28	5380	A
USGS	01646500	1942-04-29	5020	A
USGS	01646500	1942-04-30	4820	A
USGS	01646500	1942-05-01	4740	A
USGS	01646500	1942-05-02	4510	A
USGS	01646500	1942-05-03	4280	A
USGS	01646500	1942-05-04	4240	A
USGS	01646500	1942-05-05	4170	A
USGS	01646500	1942-05-06	3880	A
USGS	01646500	1942-05-07	3950	A
USGS	01646500	1942-05-08	4510	A
USGS	01646500	1942-05-09	5380	A
USGS	01646500	1942-05-10	8350	A
USGS	01646500	1942-05-11	7600	A
USGS	01646500	1942-05-12	6240	A
USGS	01646500	1942-05-13	5590	A
USGS	01646500	1942-05-14	5140	A
USGS	01646500	1942-05-15	4740	A
USGS	01646500	1942-05-16	4820	A
USGS	01646500	1942-05-17	6900	A
USGS	01646500	1942-05-18	26800	A
USGS	01646500	1942-05-19	42900	A
USGS	01646500	1942-05-20	23600	A
USGS	01646500	1942-05-21	17500	A
USGS	01646500	1942-05-22	29800	A
USGS	01646500	1942-05-23	79900	A
USGS	01646500	1942-05-24	130000	A
USGS	01646500	1942-05-25	75200	A
USGS	01646500	1942-05-26	38300	A
USGS	01646500	1942-05-27	26200	A
USGS	01646500	1942-05-28	19800	A
USGS	01646500	1942-05-29	15800	A
USGS	01646500	1942-05-30	13200	A
USGS	01646500	1942-05-31	11200	A
USGS	01646500	1942-06-01	10000	A
USGS	01646500	1942-06-02	9700	A
USGS	01646500	1942-06-03	11500	A
USGS	01646500	1942-06-04	11200	A
USGS	01646500	1942-06-05	10000	A
USGS	01646500	1942-06-06	11800	A
USGS	01646500	1942-06-07	12500	A
USGS	01646500	1942-06-08	10300	A
USGS	01646500	1942-06-09	8850	A
USGS	01646500	1942-06-10	8350	A
USGS	01646500	1942-06-11	8850	A
USGS	01646500	1942-06-12	9120	A
USGS	01646500	1942-06-13	9400	A
USGS	01646500	1942-06-14	11200	A
USGS	01646500	1942-06-15	12200	A
USGS	01646500	1942-06-16	9700	A
USGS	01646500	1942-06-17	8100	A
USGS	01646500	1942-06-18	6900	A
USGS	01646500	1942-06-19	6020	A
USGS	01646500	1942-06-20	5590	A
USGS	01646500	1942-06-21	5180	A
USGS	01646500	1942-06-22	4550	A
USGS	01646500	1942-06-23	5380	A
USGS	01646500	1942-06-24	6900	A
USGS	01646500	1942-06-25	6900	A
USGS	01646500	1942-06-26	5590	A
USGS	01646500	1942-06-27	5800	A
USGS	01646500	1942-06-28	6900	A
USGS	01646500	1942-06-29	8100	A
USGS	01646500	1942-06-30	7350	A
USGS	01646500	1942-07-01	6680	A
USGS	01646500	1942-07-02	5590	A
USGS	01646500	1942-07-03	5060	A
USGS	01646500	1942-07-04	5380	A
USGS	01646500	1942-07-05	4900	A
USGS	01646500	1942-07-06	4620	A
USGS	01646500	1942-07-07	3980	A
USGS	01646500	1942-07-08	3410	A
USGS	01646500	1942-07-09	3060	A
USGS	01646500	1942-07-10	2800	A
USGS	01646500	1942-07-11	5580	A
USGS	01646500	1942-07-12	6680	A
USGS	01646500	1942-07-13	5180	A
USGS	01646500	1942-07-14	4170	A
USGS	01646500	1942-07-15	3250	A
USGS	01646500	1942-07-16	2770	A
USGS	01646500	1942-07-17	2580	A
USGS	01646500	1942-07-18	2500	A
USGS	01646500	1942-07-19	2300	A
USGS	01646500	1942-07-20	2550	A
USGS	01646500	1942-07-21	2600	A
USGS	01646500	1942-07-22	2550	A
USGS	01646500	1942-07-23	2440	A
USGS	01646500	1942-07-24	3420	A
USGS	01646500	1942-07-25	5180	A
USGS	01646500	1942-07-26	3780	A
USGS	01646500	1942-07-27	4020	A
USGS	01646500	1942-07-28	5180	A
USGS	01646500	1942-07-29	6450	A
USGS	01646500	1942-07-30	4900	A
USGS	01646500	1942-07-31	5380	A
USGS	01646500	1942-08-01	5180	A
USGS	01646500	1942-08-02	5180	A
USGS	01646500	1942-08-03	4280	A
USGS	01646500	1942-08-04	3810	A
USGS	01646500	1942-08-05	3920	A
USGS	01646500	1942-08-06	3060	A
USGS	01646500	1942-08-07	2630	A
USGS	01646500	1942-08-08	3310	A
USGS	01646500	1942-08-09	10700	A
USGS	01646500	1942-08-10	20700	A
USGS	01646500	1942-08-11	19300	A
USGS	01646500	1942-08-12	17500	A
USGS	01646500	1942-08-13	19300	A
USGS	01646500	1942-08-14	28800	A
USGS	01646500	1942-08-15	37100	A
USGS	01646500	1942-08-16	24600	A
USGS	01646500	1942-08-17	20200	A
USGS	01646500	1942-08-18	26200	A
USGS	01646500	1942-08-19	34700	A
USGS	01646500	1942-08-20	26700	A
USGS	01646500	1942-08-21	17100	A
USGS	01646500	1942-08-22	13200	A
USGS	01646500	1942-08-23	10900	A
USGS	01646500	1942-08-24	10300	A
USGS	01646500	1942-08-25	9400	A
USGS	01646500	1942-08-26	10000	A
USGS	01646500	1942-08-27	12800	A
USGS	01646500	1942-08-28	10600	A
USGS	01646500	1942-08-29	8600	A
USGS	01646500	1942-08-30	7350	A
USGS	01646500	1942-08-31	6900	A
USGS	01646500	1942-09-01	6680	A
USGS	01646500	1942-09-02	7120	A
USGS	01646500	1942-09-03	6680	A
USGS	01646500	1942-09-04	6020	A
USGS	01646500	1942-09-05	5380	A
USGS	01646500	1942-09-06	5020	A
USGS	01646500	1942-09-07	4660	A
USGS	01646500	1942-09-08	4240	A
USGS	01646500	1942-09-09	4820	A
USGS	01646500	1942-09-10	5100	A
USGS	01646500	1942-09-11	4740	A
USGS	01646500	1942-09-12	4430	A
USGS	01646500	1942-09-13	4170	A
USGS	01646500	1942-09-14	4020	A
USGS	01646500	1942-09-15	3600	A
USGS	01646500	1942-09-16	3440	A
USGS	01646500	1942-09-17	3220	A
USGS	01646500	1942-09-18	3150	A
USGS	01646500	1942-09-19	3060	A
USGS	01646500	1942-09-20	3280	A
USGS	01646500	1942-09-21	2940	A
USGS	01646500	1942-09-22	2880	A
USGS	01646500	1942-09-23	3180	A
USGS	01646500	1942-09-24	3120	A
USGS	01646500	1942-09-25	3060	A
USGS	01646500	1942-09-26	2740	A
USGS	01646500	1942-09-27	3280	A
USGS	01646500	1942-09-28	9400	A
USGS	01646500	1942-09-29	8600	A
USGS	01646500	1942-09-30	8850	A
USGS	01646500	1942-10-01	9120	A
USGS	01646500	1942-10-02	7350	A
USGS	01646500	1942-10-03	6240	A
USGS	01646500	1942-10-04	5180	A
USGS	01646500	1942-10-05	4550	A
USGS	01646500	1942-10-06	4280	A
USGS	01646500	1942-10-07	4200	A
USGS	01646500	1942-10-08	3950	A
USGS	01646500	1942-10-09	3600	A
USGS	01646500	1942-10-10	3540	A
USGS	01646500	1942-10-11	3280	A
USGS	01646500	1942-10-12	3090	A
USGS	01646500	1942-10-13	2970	A
USGS	01646500	1942-10-14	11000	A
USGS	01646500	1942-10-15	52300	A
USGS	01646500	1942-10-16	260000	A
USGS	01646500	1942-10-17	407000	A
USGS	01646500	1942-10-18	208000	A
USGS	01646500	1942-10-19	74800	A
USGS	01646500	1942-10-20	43300	A
USGS	01646500	1942-10-21	32300	A
USGS	01646500	1942-10-22	26200	A
USGS	01646500	1942-10-23	21600	A
USGS	01646500	1942-10-24	19300	A
USGS	01646500	1942-10-25	16700	A
USGS	01646500	1942-10-26	19600	A
USGS	01646500	1942-10-27	30000	A
USGS	01646500	1942-10-28	27200	A
USGS	01646500	1942-10-29	22100	A
USGS	01646500	1942-10-30	18400	A
USGS	01646500	1942-10-31	15800	A
USGS	01646500	1942-11-01	15000	A
USGS	01646500	1942-11-02	14600	A
USGS	01646500	1942-11-03	14600	A
USGS	01646500	1942-11-04	15000	A
USGS	01646500	1942-11-05	15000	A
USGS	01646500	1942-11-06	13600	A
USGS	01646500	1942-11-07	12500	A
USGS	01646500	1942-11-08	11800	A
USGS	01646500	1942-11-09	11200	A
USGS	01646500	1942-11-10	10900	A
USGS	01646500	1942-11-11	10300	A
USGS	01646500	1942-11-12	10300	A
USGS	01646500	1942-11-13	9700	A
USGS	01646500	1942-11-14	9120	A
USGS	01646500	1942-11-15	8850	A
USGS	01646500	1942-11-16	8350	A
USGS	01646500	1942-11-17	8100	A
USGS	01646500	1942-11-18	7850	A
USGS	01646500	1942-11-19	7600	A
USGS	01646500	1942-11-20	7350	A
USGS	01646500	1942-11-21	7120	A
USGS	01646500	1942-11-22	6900	A
USGS	01646500	1942-11-23	6900	A
USGS	01646500	1942-11-24	6900	A
USGS	01646500	1942-11-25	7600	A
USGS	01646500	1942-11-26	8100	A
USGS	01646500	1942-11-27	9400	A
USGS	01646500	1942-11-28	11500	A
USGS	01646500	1942-11-29	10900	A
USGS	01646500	1942-11-30	10900	A
USGS	01646500	1942-12-01	12500	A
USGS	01646500	1942-12-02	13200	A
USGS	01646500	1942-12-03	24100	A
USGS	01646500	1942-12-04	28900	A
USGS	01646500	1942-12-05	22600	A
USGS	01646500	1942-12-06	17500	A
USGS	01646500	1942-12-07	15000	A
USGS	01646500	1942-12-08	13200	A
USGS	01646500	1942-12-09	12200	A
USGS	01646500	1942-12-10	10900	A
USGS	01646500	1942-12-11	10300	A
USGS	01646500	1942-12-12	9700	A
USGS	01646500	1942-12-13	9120	A
USGS	01646500	1942-12-14	8600	A
USGS	01646500	1942-12-15	8350	A
USGS	01646500	1942-12-16	8100	A
USGS	01646500	1942-12-17	7600	A
USGS	01646500	1942-12-18	7120	A
USGS	01646500	1942-12-19	7120	A
USGS	01646500	1942-12-20	6900	A
USGS	01646500	1942-12-21	5590	A
USGS	01646500	1942-12-22	5000	A
USGS	01646500	1942-12-23	5100	A
USGS	01646500	1942-12-24	6450	A
USGS	01646500	1942-12-25	7600	A
USGS	01646500	1942-12-26	10000	A
USGS	01646500	1942-12-27	14600	A
USGS	01646500	1942-12-28	15800	A
USGS	01646500	1942-12-29	24100	A
USGS	01646500	1942-12-30	64200	A
USGS	01646500	1942-12-31	122000	A
USGS	01646500	1943-01-01	118000	A
USGS	01646500	1943-01-02	66200	A
USGS	01646500	1943-01-03	42000	A
USGS	01646500	1943-01-04	32300	A
USGS	01646500	1943-01-05	26700	A
USGS	01646500	1943-01-06	22100	A
USGS	01646500	1943-01-07	19300	A
USGS	01646500	1943-01-08	16700	A
USGS	01646500	1943-01-09	15400	A
USGS	01646500	1943-01-10	14600	A
USGS	01646500	1943-01-11	13600	A
USGS	01646500	1943-01-12	12800	A
USGS	01646500	1943-01-13	11800	A
USGS	01646500	1943-01-14	10900	A
USGS	01646500	1943-01-15	10300	A
USGS	01646500	1943-01-16	9700	A
USGS	01646500	1943-01-17	9400	A
USGS	01646500	1943-01-18	9700	A
USGS	01646500	1943-01-19	11500	A
USGS	01646500	1943-01-20	19800	A
USGS	01646500	1943-01-21	26200	A
USGS	01646500	1943-01-22	20200	A
USGS	01646500	1943-01-23	16700	A
USGS	01646500	1943-01-24	14600	A
USGS	01646500	1943-01-25	13600	A
USGS	01646500	1943-01-26	12800	A
USGS	01646500	1943-01-27	12800	A
USGS	01646500	1943-01-28	12800	A
USGS	01646500	1943-01-29	13600	A
USGS	01646500	1943-01-30	15400	A
USGS	01646500	1943-01-31	15000	A
USGS	01646500	1943-02-01	14300	A
USGS	01646500	1943-02-02	14600	A
USGS	01646500	1943-02-03	17100	A
USGS	01646500	1943-02-04	24100	A
USGS	01646500	1943-02-05	24100	A
USGS	01646500	1943-02-06	32300	A
USGS	01646500	1943-02-07	66200	A
USGS	01646500	1943-02-08	73300	A
USGS	01646500	1943-02-09	57800	A
USGS	01646500	1943-02-10	42000	A
USGS	01646500	1943-02-11	35900	A
USGS	01646500	1943-02-12	42000	A
USGS	01646500	1943-02-13	42000	A
USGS	01646500	1943-02-14	34700	A
USGS	01646500	1943-02-15	27200	A
USGS	01646500	1943-02-16	20700	A
USGS	01646500	1943-02-17	16500	A
USGS	01646500	1943-02-18	14300	A
USGS	01646500	1943-02-19	14300	A
USGS	01646500	1943-02-20	14300	A
USGS	01646500	1943-02-21	14600	A
USGS	01646500	1943-02-22	15800	A
USGS	01646500	1943-02-23	16700	A
USGS	01646500	1943-02-24	16700	A
USGS	01646500	1943-02-25	15800	A
USGS	01646500	1943-02-26	14600	A
USGS	01646500	1943-02-27	13600	A
USGS	01646500	1943-02-28	12500	A
USGS	01646500	1943-03-01	11500	A
USGS	01646500	1943-03-02	10900	A
USGS	01646500	1943-03-03	10300	A
USGS	01646500	1943-03-04	9700	A
USGS	01646500	1943-03-05	8850	A
USGS	01646500	1943-03-06	9120	A
USGS	01646500	1943-03-07	12800	A
USGS	01646500	1943-03-08	12500	A
USGS	01646500	1943-03-09	11800	A
USGS	01646500	1943-03-10	11500	A
USGS	01646500	1943-03-11	10900	A
USGS	01646500	1943-03-12	12500	A
USGS	01646500	1943-03-13	25300	A
USGS	01646500	1943-03-14	40700	A
USGS	01646500	1943-03-15	48500	A
USGS	01646500	1943-03-16	52400	A
USGS	01646500	1943-03-17	47200	A
USGS	01646500	1943-03-18	47200	A
USGS	01646500	1943-03-19	45900	A
USGS	01646500	1943-03-20	42000	A
USGS	01646500	1943-03-21	37100	A
USGS	01646500	1943-03-22	34700	A
USGS	01646500	1943-03-23	28900	A
USGS	01646500	1943-03-24	24600	A
USGS	01646500	1943-03-25	21200	A
USGS	01646500	1943-03-26	18800	A
USGS	01646500	1943-03-27	17100	A
USGS	01646500	1943-03-28	16200	A
USGS	01646500	1943-03-29	15000	A
USGS	01646500	1943-03-30	14300	A
USGS	01646500	1943-03-31	13600	A
USGS	01646500	1943-04-01	12500	A
USGS	01646500	1943-04-02	11800	A
USGS	01646500	1943-04-03	11200	A
USGS	01646500	1943-04-04	10600	A
USGS	01646500	1943-04-05	10300	A
USGS	01646500	1943-04-06	10000	A
USGS	01646500	1943-04-07	9120	A
USGS	01646500	1943-04-08	8600	A
USGS	01646500	1943-04-09	8600	A
USGS	01646500	1943-04-10	8350	A
USGS	01646500	1943-04-11	8100	A
USGS	01646500	1943-04-12	7850	A
USGS	01646500	1943-04-13	7850	A
USGS	01646500	1943-04-14	8100	A
USGS	01646500	1943-04-15	8350	A
USGS	01646500	1943-04-16	9120	A
USGS	01646500	1943-04-17	9700	A
USGS	01646500	1943-04-18	9700	A
USGS	01646500	1943-04-19	10600	A
USGS	01646500	1943-04-20	25100	A
USGS	01646500	1943-04-21	66200	A
USGS	01646500	1943-04-22	77800	A
USGS	01646500	1943-04-23	57800	A
USGS	01646500	1943-04-24	39500	A
USGS	01646500	1943-04-25	28900	A
USGS	01646500	1943-04-26	23100	A
USGS	01646500	1943-04-27	19300	A
USGS	01646500	1943-04-28	16700	A
USGS	01646500	1943-04-29	14600	A
USGS	01646500	1943-04-30	13200	A
USGS	01646500	1943-05-01	12200	A
USGS	01646500	1943-05-02	10900	A
USGS	01646500	1943-05-03	10300	A
USGS	01646500	1943-05-04	9700	A
USGS	01646500	1943-05-05	9120	A
USGS	01646500	1943-05-06	8850	A
USGS	01646500	1943-05-07	8600	A
USGS	01646500	1943-05-08	8350	A
USGS	01646500	1943-05-09	7850	A
USGS	01646500	1943-05-10	7600	A
USGS	01646500	1943-05-11	7350	A
USGS	01646500	1943-05-12	9400	A
USGS	01646500	1943-05-13	11800	A
USGS	01646500	1943-05-14	18400	A
USGS	01646500	1943-05-15	20700	A
USGS	01646500	1943-05-16	18000	A
USGS	01646500	1943-05-17	15000	A
USGS	01646500	1943-05-18	13200	A
USGS	01646500	1943-05-19	12200	A
USGS	01646500	1943-05-20	8350	A
USGS	01646500	1943-05-21	15600	A
USGS	01646500	1943-05-22	57600	A
USGS	01646500	1943-05-23	38000	A
USGS	01646500	1943-05-24	24600	A
USGS	01646500	1943-05-25	18800	A
USGS	01646500	1943-05-26	15800	A
USGS	01646500	1943-05-27	16200	A
USGS	01646500	1943-05-28	16700	A
USGS	01646500	1943-05-29	15800	A
USGS	01646500	1943-05-30	12800	A
USGS	01646500	1943-05-31	11800	A
USGS	01646500	1943-06-01	11200	A
USGS	01646500	1943-06-02	10300	A
USGS	01646500	1943-06-03	10300	A
USGS	01646500	1943-06-04	10000	A
USGS	01646500	1943-06-05	8850	A
USGS	01646500	1943-06-06	7850	A
USGS	01646500	1943-06-07	7120	A
USGS	01646500	1943-06-08	6240	A
USGS	01646500	1943-06-09	7120	A
USGS	01646500	1943-06-10	7120	A
USGS	01646500	1943-06-11	6680	A
USGS	01646500	1943-06-12	7350	A
USGS	01646500	1943-06-13	8350	A
USGS	01646500	1943-06-14	9120	A
USGS	01646500	1943-06-15	7350	A
USGS	01646500	1943-06-16	6680	A
USGS	01646500	1943-06-17	6900	A
USGS	01646500	1943-06-18	8600	A
USGS	01646500	1943-06-19	7850	A
USGS	01646500	1943-06-20	6240	A
USGS	01646500	1943-06-21	5590	A
USGS	01646500	1943-06-22	5060	A
USGS	01646500	1943-06-23	4320	A
USGS	01646500	1943-06-24	4200	A
USGS	01646500	1943-06-25	3880	A
USGS	01646500	1943-06-26	3670	A
USGS	01646500	1943-06-27	3700	A
USGS	01646500	1943-06-28	3540	A
USGS	01646500	1943-06-29	3470	A
USGS	01646500	1943-06-30	3500	A
USGS	01646500	1943-07-01	3500	A
USGS	01646500	1943-07-02	3640	A
USGS	01646500	1943-07-03	3440	A
USGS	01646500	1943-07-04	3310	A
USGS	01646500	1943-07-05	3250	A
USGS	01646500	1943-07-06	3280	A
USGS	01646500	1943-07-07	3220	A
USGS	01646500	1943-07-08	3030	A
USGS	01646500	1943-07-09	3060	A
USGS	01646500	1943-07-10	3470	A
USGS	01646500	1943-07-11	3950	A
USGS	01646500	1943-07-12	8100	A
USGS	01646500	1943-07-13	8350	A
USGS	01646500	1943-07-14	7120	A
USGS	01646500	1943-07-15	8100	A
USGS	01646500	1943-07-16	10900	A
USGS	01646500	1943-07-17	9700	A
USGS	01646500	1943-07-18	7350	A
USGS	01646500	1943-07-19	6020	A
USGS	01646500	1943-07-20	5180	A
USGS	01646500	1943-07-21	4900	A
USGS	01646500	1943-07-22	4430	A
USGS	01646500	1943-07-23	3570	A
USGS	01646500	1943-07-24	3440	A
USGS	01646500	1943-07-25	3340	A
USGS	01646500	1943-07-26	2910	A
USGS	01646500	1943-07-27	2880	A
USGS	01646500	1943-07-28	2800	A
USGS	01646500	1943-07-29	2660	A
USGS	01646500	1943-07-30	3090	A
USGS	01646500	1943-07-31	2970	A
USGS	01646500	1943-08-01	3250	A
USGS	01646500	1943-08-02	3540	A
USGS	01646500	1943-08-03	3310	A
USGS	01646500	1943-08-04	3060	A
USGS	01646500	1943-08-05	2910	A
USGS	01646500	1943-08-06	2770	A
USGS	01646500	1943-08-07	2520	A
USGS	01646500	1943-08-08	2300	A
USGS	01646500	1943-08-09	2340	A
USGS	01646500	1943-08-10	2060	A
USGS	01646500	1943-08-11	1900	A
USGS	01646500	1943-08-12	1690	A
USGS	01646500	1943-08-13	1690	A
USGS	01646500	1943-08-14	1810	A
USGS	01646500	1943-08-15	1650	A
USGS	01646500	1943-08-16	1590	A
USGS	01646500	1943-08-17	1710	A
USGS	01646500	1943-08-18	1490	A
USGS	01646500	1943-08-19	1860	A
USGS	01646500	1943-08-20	1810	A
USGS	01646500	1943-08-21	1590	A
USGS	01646500	1943-08-22	1950	A
USGS	01646500	1943-08-23	2100	A
USGS	01646500	1943-08-24	2080	A
USGS	01646500	1943-08-25	1840	A
USGS	01646500	1943-08-26	1550	A
USGS	01646500	1943-08-27	1590	A
USGS	01646500	1943-08-28	1710	A
USGS	01646500	1943-08-29	1730	A
USGS	01646500	1943-08-30	1690	A
USGS	01646500	1943-08-31	1480	A
USGS	01646500	1943-09-01	1550	A
USGS	01646500	1943-09-02	1690	A
USGS	01646500	1943-09-03	2490	A
USGS	01646500	1943-09-04	3230	A
USGS	01646500	1943-09-05	2060	A
USGS	01646500	1943-09-06	1770	A
USGS	01646500	1943-09-07	1730	A
USGS	01646500	1943-09-08	1490	A
USGS	01646500	1943-09-09	1510	A
USGS	01646500	1943-09-10	1610	A
USGS	01646500	1943-09-11	1730	A
USGS	01646500	1943-09-12	1710	A
USGS	01646500	1943-09-13	1440	A
USGS	01646500	1943-09-14	1270	A
USGS	01646500	1943-09-15	1340	A
USGS	01646500	1943-09-16	1180	A
USGS	01646500	1943-09-17	1030	A
USGS	01646500	1943-09-18	1000	A
USGS	01646500	1943-09-19	1150	A
USGS	01646500	1943-09-20	1170	A
USGS	01646500	1943-09-21	1130	A
USGS	01646500	1943-09-22	1060	A
USGS	01646500	1943-09-23	1180	A
USGS	01646500	1943-09-24	1100	A
USGS	01646500	1943-09-25	1130	A
USGS	01646500	1943-09-26	1080	A
USGS	01646500	1943-09-27	1150	A
USGS	01646500	1943-09-28	1170	A
USGS	01646500	1943-09-29	1250	A
USGS	01646500	1943-09-30	1060	A
USGS	01646500	1943-10-01	1100	A
USGS	01646500	1943-10-02	1130	A
USGS	01646500	1943-10-03	1220	A
USGS	01646500	1943-10-04	1030	A
USGS	01646500	1943-10-05	1130	A
USGS	01646500	1943-10-06	1180	A
USGS	01646500	1943-10-07	985	A
USGS	01646500	1943-10-08	854	A
USGS	01646500	1943-10-09	1060	A
USGS	01646500	1943-10-10	1060	A
USGS	01646500	1943-10-11	1030	A
USGS	01646500	1943-10-12	955	A
USGS	01646500	1943-10-13	970	A
USGS	01646500	1943-10-14	985	A
USGS	01646500	1943-10-15	1080	A
USGS	01646500	1943-10-16	1310	A
USGS	01646500	1943-10-17	1410	A
USGS	01646500	1943-10-18	1510	A
USGS	01646500	1943-10-19	1720	A
