# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-07 13:07:06 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01578310 SUSQUEHANNA RIVER AT CONOWINGO, MD
# -----------------------------------------------------------------------------------
#
# Data provided for site 01578310
#            TS   parameter     statistic     Description
#         68118       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	68118_00060_00003	68118_00060_00003_cd
USGS	01578310	1982-09-02	12100	A
USGS	01578310	1982-09-03	4900	A
USGS	01578310	1982-09-04	4900	A
USGS	01578310	1982-09-05	4820	A
USGS	01578310	1982-09-06	4840	A
USGS	01578310	1982-09-07	4850	A
USGS	01578310	1982-09-08	8590	A
USGS	01578310	1982-09-09	10900	A
USGS	01578310	1982-09-10	6980	A
USGS	01578310	1982-09-11	5050	A
USGS	01578310	1982-09-12	5010	A
USGS	01578310	1982-09-13	5190	A
USGS	01578310	1982-09-14	5210	A
USGS	01578310	1982-09-15	7290	A
USGS	01578310	1982-09-16	6550	A
USGS	01578310	1982-09-17	5150	A
USGS	01578310	1982-09-18	2350	A
USGS	01578310	1982-09-19	863	A
USGS	01578310	1982-09-20	893	A
USGS	01578310	1982-09-21	4620	A
USGS	01578310	1982-09-22	8870	A
USGS	01578310	1982-09-23	12100	A
USGS	01578310	1982-09-24	8710	A
USGS	01578310	1982-09-25	867	A
USGS	01578310	1982-09-26	844	A
USGS	01578310	1982-09-27	6710	A
USGS	01578310	1982-09-28	9900	A
USGS	01578310	1982-09-29	12400	A
USGS	01578310	1982-09-30	12300	A
USGS	01578310	1982-10-01	15300	A
USGS	01578310	1982-10-02	873	A
USGS	01578310	1982-10-03	7100	A
USGS	01578310	1982-10-04	9480	A
USGS	01578310	1982-10-05	922	A
USGS	01578310	1982-10-06	7420	A
USGS	01578310	1982-10-07	12800	A
USGS	01578310	1982-10-08	10000	A
USGS	01578310	1982-10-09	992	A
USGS	01578310	1982-10-10	870	A
USGS	01578310	1982-10-11	2080	A
USGS	01578310	1982-10-12	9180	A
USGS	01578310	1982-10-13	8900	A
USGS	01578310	1982-10-14	8250	A
USGS	01578310	1982-10-15	8410	A
USGS	01578310	1982-10-16	864	A
USGS	01578310	1982-10-17	781	A
USGS	01578310	1982-10-18	9360	A
USGS	01578310	1982-10-19	7020	A
USGS	01578310	1982-10-20	6520	A
USGS	01578310	1982-10-21	8790	A
USGS	01578310	1982-10-22	5130	A
USGS	01578310	1982-10-23	914	A
USGS	01578310	1982-10-24	855	A
USGS	01578310	1982-10-25	8120	A
USGS	01578310	1982-10-26	13900	A
USGS	01578310	1982-10-27	9950	A
USGS	01578310	1982-10-28	5290	A
USGS	01578310	1982-10-29	5560	A
USGS	01578310	1982-10-30	864	A
USGS	01578310	1982-10-31	877	A
USGS	01578310	1982-11-01	3270	A
USGS	01578310	1982-11-02	5690	A
USGS	01578310	1982-11-03	13500	A
USGS	01578310	1982-11-04	6240	A
USGS	01578310	1982-11-05	8880	A
USGS	01578310	1982-11-06	4570	A
USGS	01578310	1982-11-07	1920	A
USGS	01578310	1982-11-08	17800	A
USGS	01578310	1982-11-09	13500	A
USGS	01578310	1982-11-10	17000	A
USGS	01578310	1982-11-11	14100	A
USGS	01578310	1982-11-12	10300	A
USGS	01578310	1982-11-13	9070	A
USGS	01578310	1982-11-14	946	A
USGS	01578310	1982-11-15	16700	A
USGS	01578310	1982-11-16	16100	A
USGS	01578310	1982-11-17	17600	A
USGS	01578310	1982-11-18	11000	A
USGS	01578310	1982-11-19	17000	A
USGS	01578310	1982-11-20	911	A
USGS	01578310	1982-11-21	889	A
USGS	01578310	1982-11-22	8990	A
USGS	01578310	1982-11-23	14200	A
USGS	01578310	1982-11-24	21400	A
USGS	01578310	1982-11-25	6260	A
USGS	01578310	1982-11-26	11700	A
USGS	01578310	1982-11-27	13500	A
USGS	01578310	1982-11-28	10200	A
USGS	01578310	1982-11-29	24100	A
USGS	01578310	1982-11-30	21500	A
USGS	01578310	1982-12-01	25400	A
USGS	01578310	1982-12-02	32400	A
USGS	01578310	1982-12-03	35800	A
USGS	01578310	1982-12-04	23400	A
USGS	01578310	1982-12-05	10800	A
USGS	01578310	1982-12-06	20800	A
USGS	01578310	1982-12-07	21900	A
USGS	01578310	1982-12-08	21400	A
USGS	01578310	1982-12-09	28400	A
USGS	01578310	1982-12-10	32000	A
USGS	01578310	1982-12-11	6870	A
USGS	01578310	1982-12-12	1000	A
USGS	01578310	1982-12-13	18000	A
USGS	01578310	1982-12-14	17700	A
USGS	01578310	1982-12-15	14900	A
USGS	01578310	1982-12-16	19900	A
USGS	01578310	1982-12-17	24700	A
USGS	01578310	1982-12-18	21700	A
USGS	01578310	1982-12-19	12200	A
USGS	01578310	1982-12-20	32600	A
USGS	01578310	1982-12-21	28700	A
USGS	01578310	1982-12-22	33600	A
USGS	01578310	1982-12-23	34200	A
USGS	01578310	1982-12-24	21900	A
USGS	01578310	1982-12-25	947	A
USGS	01578310	1982-12-26	5580	A
USGS	01578310	1982-12-27	26000	A
USGS	01578310	1982-12-28	30400	A
USGS	01578310	1982-12-29	37300	A
USGS	01578310	1982-12-30	43500	A
USGS	01578310	1982-12-31	36200	A
USGS	01578310	1983-01-01	19100	A
USGS	01578310	1983-01-02	27000	A
USGS	01578310	1983-01-03	31500	A
USGS	01578310	1983-01-04	30200	A
USGS	01578310	1983-01-05	25700	A
USGS	01578310	1983-01-06	24400	A
USGS	01578310	1983-01-07	25300	A
USGS	01578310	1983-01-08	7700	A
USGS	01578310	1983-01-09	1570	A
USGS	01578310	1983-01-10	19100	A
USGS	01578310	1983-01-11	18700	A
USGS	01578310	1983-01-12	25000	A
USGS	01578310	1983-01-13	29000	A
USGS	01578310	1983-01-14	33900	A
USGS	01578310	1983-01-15	10500	A
USGS	01578310	1983-01-16	2720	A
USGS	01578310	1983-01-17	24300	A
USGS	01578310	1983-01-18	16700	A
USGS	01578310	1983-01-19	13200	A
USGS	01578310	1983-01-20	16400	A
USGS	01578310	1983-01-21	10800	A
USGS	01578310	1983-01-22	962	A
USGS	01578310	1983-01-23	3380	A
USGS	01578310	1983-01-24	19300	A
USGS	01578310	1983-01-25	28000	A
USGS	01578310	1983-01-26	26500	A
USGS	01578310	1983-01-27	28300	A
USGS	01578310	1983-01-28	27800	A
USGS	01578310	1983-01-29	30200	A
USGS	01578310	1983-01-30	11300	A
USGS	01578310	1983-01-31	21100	A
USGS	01578310	1983-02-01	22300	A
USGS	01578310	1983-02-02	30200	A
USGS	01578310	1983-02-03	35000	A
USGS	01578310	1983-02-04	60600	A
USGS	01578310	1983-02-05	107000	A
USGS	01578310	1983-02-06	125000	A
USGS	01578310	1983-02-07	102000	A
USGS	01578310	1983-02-08	79900	A
USGS	01578310	1983-02-09	69900	A
USGS	01578310	1983-02-10	58300	A
USGS	01578310	1983-02-11	58700	A
USGS	01578310	1983-02-12	28900	A
USGS	01578310	1983-02-13	21300	A
USGS	01578310	1983-02-14	22800	A
USGS	01578310	1983-02-15	24000	A
USGS	01578310	1983-02-16	26500	A
USGS	01578310	1983-02-17	37100	A
USGS	01578310	1983-02-18	35000	A
USGS	01578310	1983-02-19	31500	A
USGS	01578310	1983-02-20	26500	A
USGS	01578310	1983-02-21	26300	A
USGS	01578310	1983-02-22	32900	A
USGS	01578310	1983-02-23	40000	A
USGS	01578310	1983-02-24	39700	A
USGS	01578310	1983-02-25	45700	A
USGS	01578310	1983-02-26	37600	A
USGS	01578310	1983-02-27	21700	A
USGS	01578310	1983-02-28	34100	A
USGS	01578310	1983-03-01	32500	A
USGS	01578310	1983-03-02	30700	A
USGS	01578310	1983-03-03	30400	A
USGS	01578310	1983-03-04	30800	A
USGS	01578310	1983-03-05	21200	A
USGS	01578310	1983-03-06	14000	A
USGS	01578310	1983-03-07	28100	A
USGS	01578310	1983-03-08	35300	A
USGS	01578310	1983-03-09	31500	A
USGS	01578310	1983-03-10	37300	A
USGS	01578310	1983-03-11	37000	A
USGS	01578310	1983-03-12	35600	A
USGS	01578310	1983-03-13	35300	A
USGS	01578310	1983-03-14	51500	A
USGS	01578310	1983-03-15	53700	A
USGS	01578310	1983-03-16	49500	A
USGS	01578310	1983-03-17	47500	A
USGS	01578310	1983-03-18	45800	A
USGS	01578310	1983-03-19	43100	A
USGS	01578310	1983-03-20	42000	A
USGS	01578310	1983-03-21	60200	A
USGS	01578310	1983-03-22	80100	A
USGS	01578310	1983-03-23	108000	A
USGS	01578310	1983-03-24	119000	A
USGS	01578310	1983-03-25	100000	A
USGS	01578310	1983-03-26	67500	A
USGS	01578310	1983-03-27	57800	A
USGS	01578310	1983-03-28	65400	A
USGS	01578310	1983-03-29	59900	A
USGS	01578310	1983-03-30	59800	A
USGS	01578310	1983-03-31	59900	A
USGS	01578310	1983-04-01	63300	A
USGS	01578310	1983-04-02	41700	A
USGS	01578310	1983-04-03	51500	A
USGS	01578310	1983-04-04	63200	A
USGS	01578310	1983-04-05	60100	A
USGS	01578310	1983-04-06	71000	A
USGS	01578310	1983-04-07	69600	A
USGS	01578310	1983-04-08	70400	A
USGS	01578310	1983-04-09	61600	A
USGS	01578310	1983-04-10	104000	A
USGS	01578310	1983-04-11	159000	A
USGS	01578310	1983-04-12	156000	A
USGS	01578310	1983-04-13	139000	A
USGS	01578310	1983-04-14	116000	A
USGS	01578310	1983-04-15	111000	A
USGS	01578310	1983-04-16	174000	A
USGS	01578310	1983-04-17	250000	A
USGS	01578310	1983-04-18	237000	A
USGS	01578310	1983-04-19	180000	A
USGS	01578310	1983-04-20	142000	A
USGS	01578310	1983-04-21	123000	A
USGS	01578310	1983-04-22	103000	A
USGS	01578310	1983-04-23	86800	A
USGS	01578310	1983-04-24	90200	A
USGS	01578310	1983-04-25	143000	A
USGS	01578310	1983-04-26	196000	A
USGS	01578310	1983-04-27	197000	A
USGS	01578310	1983-04-28	165000	A
USGS	01578310	1983-04-29	139000	A
USGS	01578310	1983-04-30	117000	A
USGS	01578310	1983-05-01	101000	A
USGS	01578310	1983-05-02	134000	A
USGS	01578310	1983-05-03	161000	A
USGS	01578310	1983-05-04	175000	A
USGS	01578310	1983-05-05	160000	A
USGS	01578310	1983-05-06	132000	A
USGS	01578310	1983-05-07	113000	A
USGS	01578310	1983-05-08	92600	A
USGS	01578310	1983-05-09	82200	A
USGS	01578310	1983-05-10	78400	A
USGS	01578310	1983-05-11	75100	A
USGS	01578310	1983-05-12	72100	A
USGS	01578310	1983-05-13	68900	A
USGS	01578310	1983-05-14	52600	A
USGS	01578310	1983-05-15	39900	A
USGS	01578310	1983-05-16	56400	A
USGS	01578310	1983-05-17	49300	A
USGS	01578310	1983-05-18	55300	A
USGS	01578310	1983-05-19	53900	A
USGS	01578310	1983-05-20	45800	A
USGS	01578310	1983-05-21	52200	A
USGS	01578310	1983-05-22	37800	A
USGS	01578310	1983-05-23	70500	A
USGS	01578310	1983-05-24	89500	A
USGS	01578310	1983-05-25	98900	A
USGS	01578310	1983-05-26	80200	A
USGS	01578310	1983-05-27	74000	A
USGS	01578310	1983-05-28	62500	A
USGS	01578310	1983-05-29	46500	A
USGS	01578310	1983-05-30	39900	A
USGS	01578310	1983-05-31	54000	A
USGS	01578310	1983-06-01	47700	A
USGS	01578310	1983-06-02	38200	A
USGS	01578310	1983-06-03	36700	A
USGS	01578310	1983-06-04	31400	A
USGS	01578310	1983-06-05	21600	A
USGS	01578310	1983-06-06	38900	A
USGS	01578310	1983-06-07	35200	A
USGS	01578310	1983-06-08	39600	A
USGS	01578310	1983-06-09	43900	A
USGS	01578310	1983-06-10	34000	A
USGS	01578310	1983-06-11	23400	A
USGS	01578310	1983-06-12	19200	A
USGS	01578310	1983-06-13	28900	A
USGS	01578310	1983-06-14	25200	A
USGS	01578310	1983-06-15	24300	A
USGS	01578310	1983-06-16	25400	A
USGS	01578310	1983-06-17	20900	A
USGS	01578310	1983-06-18	12400	A
USGS	01578310	1983-06-19	10400	A
USGS	01578310	1983-06-20	34700	A
USGS	01578310	1983-06-21	34700	A
USGS	01578310	1983-06-22	53900	A
USGS	01578310	1983-06-23	59700	A
USGS	01578310	1983-06-24	65800	A
USGS	01578310	1983-06-25	35500	A
USGS	01578310	1983-06-26	24400	A
USGS	01578310	1983-06-27	36700	A
USGS	01578310	1983-06-28	25600	A
USGS	01578310	1983-06-29	26800	A
USGS	01578310	1983-06-30	39500	A
USGS	01578310	1983-07-01	60900	A
USGS	01578310	1983-07-02	62300	A
USGS	01578310	1983-07-03	42300	A
USGS	01578310	1983-07-04	24900	A
USGS	01578310	1983-07-05	33700	A
USGS	01578310	1983-07-06	25000	A
USGS	01578310	1983-07-07	26600	A
USGS	01578310	1983-07-08	29800	A
USGS	01578310	1983-07-09	11100	A
USGS	01578310	1983-07-10	5000	A
USGS	01578310	1983-07-11	15500	A
USGS	01578310	1983-07-12	17300	A
USGS	01578310	1983-07-13	15100	A
USGS	01578310	1983-07-14	15700	A
USGS	01578310	1983-07-15	16000	A
USGS	01578310	1983-07-16	5090	A
USGS	01578310	1983-07-17	4890	A
USGS	01578310	1983-07-18	8460	A
USGS	01578310	1983-07-19	7240	A
USGS	01578310	1983-07-20	15000	A
USGS	01578310	1983-07-21	13800	A
USGS	01578310	1983-07-22	8760	A
USGS	01578310	1983-07-23	4870	A
USGS	01578310	1983-07-24	4940	A
USGS	01578310	1983-07-25	9060	A
USGS	01578310	1983-07-26	11900	A
USGS	01578310	1983-07-27	12300	A
USGS	01578310	1983-07-28	11800	A
USGS	01578310	1983-07-29	12300	A
USGS	01578310	1983-07-30	5020	A
USGS	01578310	1983-07-31	5290	A
USGS	01578310	1983-08-01	7560	A
USGS	01578310	1983-08-02	5970	A
USGS	01578310	1983-08-03	12600	A
USGS	01578310	1983-08-04	13600	A
USGS	01578310	1983-08-05	12200	A
USGS	01578310	1983-08-06	4940	A
USGS	01578310	1983-08-07	5020	A
USGS	01578310	1983-08-08	8300	A
USGS	01578310	1983-08-09	15400	A
USGS	01578310	1983-08-10	7260	A
USGS	01578310	1983-08-11	7960	A
USGS	01578310	1983-08-12	5700	A
USGS	01578310	1983-08-13	5140	A
USGS	01578310	1983-08-14	5040	A
USGS	01578310	1983-08-15	5210	A
USGS	01578310	1983-08-16	6990	A
USGS	01578310	1983-08-17	8530	A
USGS	01578310	1983-08-18	11200	A
USGS	01578310	1983-08-19	9650	A
USGS	01578310	1983-08-20	5550	A
USGS	01578310	1983-08-21	4930	A
USGS	01578310	1983-08-22	7290	A
USGS	01578310	1983-08-23	10600	A
USGS	01578310	1983-08-24	5770	A
USGS	01578310	1983-08-25	6170	A
USGS	01578310	1983-08-26	6770	A
USGS	01578310	1983-08-27	5030	A
USGS	01578310	1983-08-28	5060	A
USGS	01578310	1983-08-29	5370	A
USGS	01578310	1983-08-30	5460	A
USGS	01578310	1983-08-31	6890	A
USGS	01578310	1983-09-01	7800	A
USGS	01578310	1983-09-02	6170	A
USGS	01578310	1983-09-03	5070	A
USGS	01578310	1983-09-04	5040	A
USGS	01578310	1983-09-05	5140	A
USGS	01578310	1983-09-06	7680	A
USGS	01578310	1983-09-07	9780	A
USGS	01578310	1983-09-08	6080	A
USGS	01578310	1983-09-09	5570	A
USGS	01578310	1983-09-10	5030	A
USGS	01578310	1983-09-11	5100	A
USGS	01578310	1983-09-12	5440	A
USGS	01578310	1983-09-13	5000	A
USGS	01578310	1983-09-14	5180	A
USGS	01578310	1983-09-15	5260	A
USGS	01578310	1983-09-16	4930	A
USGS	01578310	1983-09-17	4050	A
USGS	01578310	1983-09-18	3960	A
USGS	01578310	1983-09-19	7250	A
USGS	01578310	1983-09-20	6890	A
USGS	01578310	1983-09-21	992	A
USGS	01578310	1983-09-22	882	A
USGS	01578310	1983-09-23	1460	A
USGS	01578310	1983-09-24	929	A
USGS	01578310	1983-09-25	929	A
USGS	01578310	1983-09-26	937	A
USGS	01578310	1983-09-27	7410	A
USGS	01578310	1983-09-28	10700	A
USGS	01578310	1983-09-29	10400	A
USGS	01578310	1983-09-30	8450	A
USGS	01578310	1983-10-01	1770	A
USGS	01578310	1983-10-02	2530	A
USGS	01578310	1983-10-03	6450	A
USGS	01578310	1983-10-04	8330	A
USGS	01578310	1983-10-05	8220	A
USGS	01578310	1983-10-06	980	A
USGS	01578310	1983-10-07	3750	A
USGS	01578310	1983-10-08	1730	A
USGS	01578310	1983-10-09	848	A
USGS	01578310	1983-10-10	1850	A
USGS	01578310	1983-10-11	8320	A
USGS	01578310	1983-10-12	11000	A
USGS	01578310	1983-10-13	4920	A
USGS	01578310	1983-10-14	8640	A
USGS	01578310	1983-10-15	1470	A
USGS	01578310	1983-10-16	886	A
USGS	01578310	1983-10-17	8680	A
USGS	01578310	1983-10-18	8490	A
USGS	01578310	1983-10-19	11900	A
USGS	01578310	1983-10-20	17500	A
USGS	01578310	1983-10-21	7480	A
USGS	01578310	1983-10-22	864	A
USGS	01578310	1983-10-23	881	A
USGS	01578310	1983-10-24	21200	A
USGS	01578310	1983-10-25	13200	A
USGS	01578310	1983-10-26	15800	A
USGS	01578310	1983-10-27	16100	A
USGS	01578310	1983-10-28	12600	A
USGS	01578310	1983-10-29	1340	A
USGS	01578310	1983-10-30	889	A
USGS	01578310	1983-10-31	5800	A
USGS	01578310	1983-11-01	7070	A
USGS	01578310	1983-11-02	9970	A
USGS	01578310	1983-11-03	10200	A
USGS	01578310	1983-11-04	9240	A
USGS	01578310	1983-11-05	2390	A
USGS	01578310	1983-11-06	1260	A
USGS	01578310	1983-11-07	9310	A
USGS	01578310	1983-11-08	11100	A
USGS	01578310	1983-11-09	7290	A
USGS	01578310	1983-11-10	7170	A
USGS	01578310	1983-11-11	11100	A
USGS	01578310	1983-11-12	15500	A
USGS	01578310	1983-11-13	967	A
USGS	01578310	1983-11-14	19600	A
USGS	01578310	1983-11-15	26200	A
USGS	01578310	1983-11-16	23000	A
USGS	01578310	1983-11-17	28800	A
USGS	01578310	1983-11-18	27700	A
USGS	01578310	1983-11-19	24400	A
USGS	01578310	1983-11-20	10500	A
USGS	01578310	1983-11-21	29800	A
USGS	01578310	1983-11-22	36500	A
USGS	01578310	1983-11-23	43800	A
USGS	01578310	1983-11-24	24600	A
USGS	01578310	1983-11-25	46600	A
USGS	01578310	1983-11-26	46100	A
USGS	01578310	1983-11-27	41800	A
USGS	01578310	1983-11-28	43800	A
USGS	01578310	1983-11-29	53600	A
USGS	01578310	1983-11-30	50400	A
USGS	01578310	1983-12-01	52900	A
USGS	01578310	1983-12-02	51300	A
USGS	01578310	1983-12-03	50500	A
USGS	01578310	1983-12-04	42800	A
USGS	01578310	1983-12-05	44800	A
USGS	01578310	1983-12-06	57100	A
USGS	01578310	1983-12-07	58500	A
USGS	01578310	1983-12-08	77900	A
USGS	01578310	1983-12-09	65400	A
USGS	01578310	1983-12-10	63400	A
USGS	01578310	1983-12-11	68800	A
USGS	01578310	1983-12-12	70800	A
USGS	01578310	1983-12-13	86000	A
USGS	01578310	1983-12-14	254000	A
USGS	01578310	1983-12-15	357000	A
USGS	01578310	1983-12-16	313000	A
USGS	01578310	1983-12-17	229000	A
USGS	01578310	1983-12-18	158000	A
USGS	01578310	1983-12-19	128000	A
USGS	01578310	1983-12-20	105000	A
USGS	01578310	1983-12-21	74900	A
USGS	01578310	1983-12-22	78000	A
USGS	01578310	1983-12-23	79300	A
USGS	01578310	1983-12-24	50800	A
USGS	01578310	1983-12-25	46200	A
USGS	01578310	1983-12-26	6300	A
USGS	01578310	1983-12-27	22200	A
USGS	01578310	1983-12-28	33300	A
USGS	01578310	1983-12-29	42500	A
USGS	01578310	1983-12-30	41700	A
USGS	01578310	1983-12-31	25600	A
USGS	01578310	1984-01-01	25000	A
USGS	01578310	1984-01-02	23700	A
USGS	01578310	1984-01-03	32200	A
USGS	01578310	1984-01-04	32600	A
USGS	01578310	1984-01-05	31500	A
USGS	01578310	1984-01-06	33400	A
USGS	01578310	1984-01-07	28200	A
USGS	01578310	1984-01-08	15700	A
USGS	01578310	1984-01-09	27600	A
USGS	01578310	1984-01-10	28400	A
USGS	01578310	1984-01-11	25400	A
USGS	01578310	1984-01-12	23400	A
USGS	01578310	1984-01-13	22600	A
USGS	01578310	1984-01-14	6890	A
USGS	01578310	1984-01-15	1070	A
USGS	01578310	1984-01-16	19200	A
USGS	01578310	1984-01-17	16000	A
USGS	01578310	1984-01-18	16700	A
USGS	01578310	1984-01-19	16600	A
USGS	01578310	1984-01-20	25000	A
USGS	01578310	1984-01-21	7840	A
USGS	01578310	1984-01-22	947	A
USGS	01578310	1984-01-23	10600	A
USGS	01578310	1984-01-24	17000	A
USGS	01578310	1984-01-25	17200	A
USGS	01578310	1984-01-26	21700	A
USGS	01578310	1984-01-27	23400	A
USGS	01578310	1984-01-28	23200	A
USGS	01578310	1984-01-29	22100	A
USGS	01578310	1984-01-30	27600	A
USGS	01578310	1984-01-31	28600	A
USGS	01578310	1984-02-01	26200	A
USGS	01578310	1984-02-02	23000	A
USGS	01578310	1984-02-03	22100	A
USGS	01578310	1984-02-04	27900	A
USGS	01578310	1984-02-05	18800	A
USGS	01578310	1984-02-06	29500	A
USGS	01578310	1984-02-07	31600	A
USGS	01578310	1984-02-08	31300	A
USGS	01578310	1984-02-09	31800	A
USGS	01578310	1984-02-10	22800	A
USGS	01578310	1984-02-11	27100	A
USGS	01578310	1984-02-12	14800	A
USGS	01578310	1984-02-13	34500	A
USGS	01578310	1984-02-14	59200	A
USGS	01578310	1984-02-15	248000	A
USGS	01578310	1984-02-16	470000	A
USGS	01578310	1984-02-17	420000	A
USGS	01578310	1984-02-18	307000	A
USGS	01578310	1984-02-19	230000	A
USGS	01578310	1984-02-20	206000	A
USGS	01578310	1984-02-21	184000	A
USGS	01578310	1984-02-22	158000	A
USGS	01578310	1984-02-23	141000	A
USGS	01578310	1984-02-24	139000	A
USGS	01578310	1984-02-25	115000	A
USGS	01578310	1984-02-26	93900	A
USGS	01578310	1984-02-27	90100	A
USGS	01578310	1984-02-28	82000	A
USGS	01578310	1984-02-29	72500	A
USGS	01578310	1984-03-01	81200	A
USGS	01578310	1984-03-02	71900	A
USGS	01578310	1984-03-03	55400	A
USGS	01578310	1984-03-04	34200	A
USGS	01578310	1984-03-05	56400	A
USGS	01578310	1984-03-06	44500	A
USGS	01578310	1984-03-07	55000	A
USGS	01578310	1984-03-08	39500	A
USGS	01578310	1984-03-09	40900	A
USGS	01578310	1984-03-10	36800	A
USGS	01578310	1984-03-11	21200	A
USGS	01578310	1984-03-12	36200	A
USGS	01578310	1984-03-13	34400	A
USGS	01578310	1984-03-14	32800	A
USGS	01578310	1984-03-15	31800	A
USGS	01578310	1984-03-16	32500	A
USGS	01578310	1984-03-17	31300	A
USGS	01578310	1984-03-18	24400	A
USGS	01578310	1984-03-19	39400	A
USGS	01578310	1984-03-20	38400	A
USGS	01578310	1984-03-21	49200	A
USGS	01578310	1984-03-22	62000	A
USGS	01578310	1984-03-23	85300	A
USGS	01578310	1984-03-24	94200	A
USGS	01578310	1984-03-25	99900	A
USGS	01578310	1984-03-26	88400	A
USGS	01578310	1984-03-27	73400	A
USGS	01578310	1984-03-28	73400	A
USGS	01578310	1984-03-29	87800	A
USGS	01578310	1984-03-30	88500	A
USGS	01578310	1984-03-31	90500	A
USGS	01578310	1984-04-01	89500	A
USGS	01578310	1984-04-02	94700	A
USGS	01578310	1984-04-03	98200	A
USGS	01578310	1984-04-04	110000	A
USGS	01578310	1984-04-05	157000	A
USGS	01578310	1984-04-06	292000	A
USGS	01578310	1984-04-07	406000	A
USGS	01578310	1984-04-08	350000	A
USGS	01578310	1984-04-09	248000	A
USGS	01578310	1984-04-10	174000	A
USGS	01578310	1984-04-11	133000	A
USGS	01578310	1984-04-12	113000	A
USGS	01578310	1984-04-13	94600	A
USGS	01578310	1984-04-14	87400	A
USGS	01578310	1984-04-15	74400	A
USGS	01578310	1984-04-16	76800	A
USGS	01578310	1984-04-17	106000	A
USGS	01578310	1984-04-18	116000	A
USGS	01578310	1984-04-19	117000	A
USGS	01578310	1984-04-20	109000	A
USGS	01578310	1984-04-21	107000	A
USGS	01578310	1984-04-22	103000	A
USGS	01578310	1984-04-23	97100	A
USGS	01578310	1984-04-24	92800	A
USGS	01578310	1984-04-25	84500	A
USGS	01578310	1984-04-26	80400	A
USGS	01578310	1984-04-27	87500	A
USGS	01578310	1984-04-28	86300	A
USGS	01578310	1984-04-29	68600	A
USGS	01578310	1984-04-30	75000	A
USGS	01578310	1984-05-01	73000	A
USGS	01578310	1984-05-02	61700	A
USGS	01578310	1984-05-03	64100	A
USGS	01578310	1984-05-04	68500	A
USGS	01578310	1984-05-05	72900	A
USGS	01578310	1984-05-06	43600	A
USGS	01578310	1984-05-07	67900	A
USGS	01578310	1984-05-08	67700	A
USGS	01578310	1984-05-09	70200	A
USGS	01578310	1984-05-10	68000	A
USGS	01578310	1984-05-11	58100	A
USGS	01578310	1984-05-12	63300	A
USGS	01578310	1984-05-13	57300	A
USGS	01578310	1984-05-14	67900	A
USGS	01578310	1984-05-15	71300	A
USGS	01578310	1984-05-16	77500	A
USGS	01578310	1984-05-17	89400	A
USGS	01578310	1984-05-18	86100	A
USGS	01578310	1984-05-19	66000	A
USGS	01578310	1984-05-20	53100	A
USGS	01578310	1984-05-21	57600	A
USGS	01578310	1984-05-22	51200	A
USGS	01578310	1984-05-23	62100	A
USGS	01578310	1984-05-24	63600	A
USGS	01578310	1984-05-25	59000	A
USGS	01578310	1984-05-26	54600	A
USGS	01578310	1984-05-27	51200	A
USGS	01578310	1984-05-28	46600	A
USGS	01578310	1984-05-29	53100	A
USGS	01578310	1984-05-30	115000	A
USGS	01578310	1984-05-31	208000	A
USGS	01578310	1984-06-01	180000	A
USGS	01578310	1984-06-02	132000	A
USGS	01578310	1984-06-03	101000	A
USGS	01578310	1984-06-04	80600	A
USGS	01578310	1984-06-05	70200	A
USGS	01578310	1984-06-06	60000	A
USGS	01578310	1984-06-07	56100	A
USGS	01578310	1984-06-08	46800	A
USGS	01578310	1984-06-09	34800	A
USGS	01578310	1984-06-10	19200	A
USGS	01578310	1984-06-11	36900	A
USGS	01578310	1984-06-12	25700	A
USGS	01578310	1984-06-13	28600	A
USGS	01578310	1984-06-14	33800	A
USGS	01578310	1984-06-15	20400	A
USGS	01578310	1984-06-16	12300	A
USGS	01578310	1984-06-17	7820	A
USGS	01578310	1984-06-18	39400	A
USGS	01578310	1984-06-19	54400	A
USGS	01578310	1984-06-20	73400	A
USGS	01578310	1984-06-21	78500	A
USGS	01578310	1984-06-22	72000	A
USGS	01578310	1984-06-23	57000	A
USGS	01578310	1984-06-24	30700	A
USGS	01578310	1984-06-25	52500	A
USGS	01578310	1984-06-26	44300	A
USGS	01578310	1984-06-27	45100	A
USGS	01578310	1984-06-28	42800	A
USGS	01578310	1984-06-29	33500	A
USGS	01578310	1984-06-30	21700	A
USGS	01578310	1984-07-01	44400	A
USGS	01578310	1984-07-02	55300	A
USGS	01578310	1984-07-03	65500	A
USGS	01578310	1984-07-04	63800	A
USGS	01578310	1984-07-05	58800	A
USGS	01578310	1984-07-06	52900	A
