# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-05-25 16:14:02 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01357500 MOHAWK RIVER AT COHOES NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 01357500
#            TS   parameter     statistic     Description
#        105054       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105054_00060_00003	105054_00060_00003_cd
USGS	01357500	1927-06-15	2590	A
USGS	01357500	1927-06-16	2690	A
USGS	01357500	1927-06-17	2660	A
USGS	01357500	1927-06-18	2170	A
USGS	01357500	1927-06-19	1120	A
USGS	01357500	1927-06-20	1570	A
USGS	01357500	1927-06-21	1690	A
USGS	01357500	1927-06-22	2020	A
USGS	01357500	1927-06-23	2120	A
USGS	01357500	1927-06-24	2230	A
USGS	01357500	1927-06-25	2250	A
USGS	01357500	1927-06-26	1090	A
USGS	01357500	1927-06-27	1970	A
USGS	01357500	1927-06-28	2170	A
USGS	01357500	1927-06-29	2310	A
USGS	01357500	1927-06-30	2200	A
USGS	01357500	1927-07-01	1970	A
USGS	01357500	1927-07-02	1590	A
USGS	01357500	1927-07-03	1070	A
USGS	01357500	1927-07-04	604	A
USGS	01357500	1927-07-05	1120	A
USGS	01357500	1927-07-06	1730	A
USGS	01357500	1927-07-07	1700	A
USGS	01357500	1927-07-08	1650	A
USGS	01357500	1927-07-09	1850	A
USGS	01357500	1927-07-10	608	A
USGS	01357500	1927-07-11	1560	A
USGS	01357500	1927-07-12	1570	A
USGS	01357500	1927-07-13	1590	A
USGS	01357500	1927-07-14	1600	A
USGS	01357500	1927-07-15	1490	A
USGS	01357500	1927-07-16	1260	A
USGS	01357500	1927-07-17	573	A
USGS	01357500	1927-07-18	1290	A
USGS	01357500	1927-07-19	1960	A
USGS	01357500	1927-07-20	2500	A
USGS	01357500	1927-07-21	1840	A
USGS	01357500	1927-07-22	2020	A
USGS	01357500	1927-07-23	1930	A
USGS	01357500	1927-07-24	460	A
USGS	01357500	1927-07-25	1920	A
USGS	01357500	1927-07-26	2580	A
USGS	01357500	1927-07-27	2590	A
USGS	01357500	1927-07-28	2590	A
USGS	01357500	1927-07-29	2100	A
USGS	01357500	1927-07-30	1700	A
USGS	01357500	1927-07-31	601	A
USGS	01357500	1927-08-01	5030	A
USGS	01357500	1927-08-02	3640	A
USGS	01357500	1927-08-03	3260	A
USGS	01357500	1927-08-04	2730	A
USGS	01357500	1927-08-05	1800	A
USGS	01357500	1927-08-06	2030	A
USGS	01357500	1927-08-07	1140	A
USGS	01357500	1927-08-08	2490	A
USGS	01357500	1927-08-09	2270	A
USGS	01357500	1927-08-10	1970	A
USGS	01357500	1927-08-11	1880	A
USGS	01357500	1927-08-12	1760	A
USGS	01357500	1927-08-13	1550	A
USGS	01357500	1927-08-14	667	A
USGS	01357500	1927-08-15	1520	A
USGS	01357500	1927-08-16	1230	A
USGS	01357500	1927-08-17	1460	A
USGS	01357500	1927-08-18	1410	A
USGS	01357500	1927-08-19	1870	A
USGS	01357500	1927-08-20	1650	A
USGS	01357500	1927-08-21	625	A
USGS	01357500	1927-08-22	1050	A
USGS	01357500	1927-08-23	1300	A
USGS	01357500	1927-08-24	1490	A
USGS	01357500	1927-08-25	1320	A
USGS	01357500	1927-08-26	1410	A
USGS	01357500	1927-08-27	1300	A
USGS	01357500	1927-08-28	923	A
USGS	01357500	1927-08-29	7570	A
USGS	01357500	1927-08-30	9020	A
USGS	01357500	1927-08-31	5200	A
USGS	01357500	1927-09-01	4260	A
USGS	01357500	1927-09-02	9580	A
USGS	01357500	1927-09-03	8710	A
USGS	01357500	1927-09-04	5010	A
USGS	01357500	1927-09-05	3640	A
USGS	01357500	1927-09-06	3630	A
USGS	01357500	1927-09-07	2760	A
USGS	01357500	1927-09-08	2190	A
USGS	01357500	1927-09-09	2800	A
USGS	01357500	1927-09-10	2800	A
USGS	01357500	1927-09-11	1080	A
USGS	01357500	1927-09-12	3380	A
USGS	01357500	1927-09-13	3510	A
USGS	01357500	1927-09-14	3380	A
USGS	01357500	1927-09-15	3140	A
USGS	01357500	1927-09-16	2700	A
USGS	01357500	1927-09-17	2040	A
USGS	01357500	1927-09-18	1220	A
USGS	01357500	1927-09-19	1940	A
USGS	01357500	1927-09-20	2120	A
USGS	01357500	1927-09-21	2150	A
USGS	01357500	1927-09-22	2280	A
USGS	01357500	1927-09-23	2310	A
USGS	01357500	1927-09-24	1610	A
USGS	01357500	1927-09-25	956	A
USGS	01357500	1927-09-26	1660	A
USGS	01357500	1927-09-27	1930	A
USGS	01357500	1927-09-28	2200	A
USGS	01357500	1927-09-29	2380	A
USGS	01357500	1927-09-30	2200	A
USGS	01357500	1927-10-01	1850	A
USGS	01357500	1927-10-02	880	A
USGS	01357500	1927-10-03	2050	A
USGS	01357500	1927-10-04	3980	A
USGS	01357500	1927-10-05	6000	A
USGS	01357500	1927-10-06	3510	A
USGS	01357500	1927-10-07	3380	A
USGS	01357500	1927-10-08	3140	A
USGS	01357500	1927-10-09	1810	A
USGS	01357500	1927-10-10	2420	A
USGS	01357500	1927-10-11	2860	A
USGS	01357500	1927-10-12	2900	A
USGS	01357500	1927-10-13	9340	A
USGS	01357500	1927-10-14	10600	A
USGS	01357500	1927-10-15	5820	A
USGS	01357500	1927-10-16	1970	A
USGS	01357500	1927-10-17	3610	A
USGS	01357500	1927-10-18	4730	A
USGS	01357500	1927-10-19	8580	A
USGS	01357500	1927-10-20	21400	A
USGS	01357500	1927-10-21	21600	A
USGS	01357500	1927-10-22	11500	A
USGS	01357500	1927-10-23	8370	A
USGS	01357500	1927-10-24	5060	A
USGS	01357500	1927-10-25	5550	A
USGS	01357500	1927-10-26	4540	A
USGS	01357500	1927-10-27	4050	A
USGS	01357500	1927-10-28	3910	A
USGS	01357500	1927-10-29	5280	A
USGS	01357500	1927-10-30	3740	A
USGS	01357500	1927-10-31	2610	A
USGS	01357500	1927-11-01	2910	A
USGS	01357500	1927-11-02	2940	A
USGS	01357500	1927-11-03	6580	A
USGS	01357500	1927-11-04	44900	A
USGS	01357500	1927-11-05	37600	A
USGS	01357500	1927-11-06	16400	A
USGS	01357500	1927-11-07	11400	A
USGS	01357500	1927-11-08	8080	A
USGS	01357500	1927-11-09	6490	A
USGS	01357500	1927-11-10	5860	A
USGS	01357500	1927-11-11	5280	A
USGS	01357500	1927-11-12	8150	A
USGS	01357500	1927-11-13	5740	A
USGS	01357500	1927-11-14	3950	A
USGS	01357500	1927-11-15	3600	A
USGS	01357500	1927-11-16	4890	A
USGS	01357500	1927-11-17	3740	A
USGS	01357500	1927-11-18	24300	A
USGS	01357500	1927-11-19	22800	A
USGS	01357500	1927-11-20	10800	A
USGS	01357500	1927-11-21	6790	A
USGS	01357500	1927-11-22	8040	A
USGS	01357500	1927-11-23	8860	A
USGS	01357500	1927-11-24	15100	A
USGS	01357500	1927-11-25	23600	A
USGS	01357500	1927-11-26	14700	A
USGS	01357500	1927-11-27	22300	A
USGS	01357500	1927-11-28	29200	A
USGS	01357500	1927-11-29	27500	A
USGS	01357500	1927-11-30	30200	A
USGS	01357500	1927-12-01	32000	A
USGS	01357500	1927-12-02	24800	A
USGS	01357500	1927-12-03	17300	A
USGS	01357500	1927-12-04	14100	A
USGS	01357500	1927-12-05	9180	A
USGS	01357500	1927-12-06	9500	A
USGS	01357500	1927-12-07	8860	A
USGS	01357500	1927-12-08	31600	A
USGS	01357500	1927-12-09	42700	A
USGS	01357500	1927-12-10	21100	A
USGS	01357500	1927-12-11	13300	A
USGS	01357500	1927-12-12	10400	A
USGS	01357500	1927-12-13	17400	A
USGS	01357500	1927-12-14	29900	A
USGS	01357500	1927-12-15	28700	A
USGS	01357500	1927-12-16	18500	A
USGS	01357500	1927-12-17	13100	A
USGS	01357500	1927-12-18	11000	A
USGS	01357500	1927-12-19	8210	A
USGS	01357500	1927-12-20	8390	A
USGS	01357500	1927-12-21	8100	A
USGS	01357500	1927-12-22	9770	A
USGS	01357500	1927-12-23	10800	A
USGS	01357500	1927-12-24	6670	A
USGS	01357500	1927-12-25	4490	A
USGS	01357500	1927-12-26	4050	A
USGS	01357500	1927-12-27	4160	A
USGS	01357500	1927-12-28	4890	A
USGS	01357500	1927-12-29	5970	A
USGS	01357500	1927-12-30	9330	A
USGS	01357500	1927-12-31	14600	A
USGS	01357500	1928-01-01	27900	A
USGS	01357500	1928-01-02	21100	A
USGS	01357500	1928-01-03	12000	A
USGS	01357500	1928-01-04	8480	A
USGS	01357500	1928-01-05	6350	A
USGS	01357500	1928-01-06	5800	A
USGS	01357500	1928-01-07	5800	A
USGS	01357500	1928-01-08	6350	A
USGS	01357500	1928-01-09	6740	A
USGS	01357500	1928-01-10	8030	A
USGS	01357500	1928-01-11	7580	A
USGS	01357500	1928-01-12	7520	A
USGS	01357500	1928-01-13	6890	A
USGS	01357500	1928-01-14	8440	A
USGS	01357500	1928-01-15	10300	A
USGS	01357500	1928-01-16	9360	A
USGS	01357500	1928-01-17	6540	A
USGS	01357500	1928-01-18	5980	A
USGS	01357500	1928-01-19	5980	A
USGS	01357500	1928-01-20	5800	A
USGS	01357500	1928-01-21	4740	A
USGS	01357500	1928-01-22	3950	A
USGS	01357500	1928-01-23	3020	A
USGS	01357500	1928-01-24	3320	A
USGS	01357500	1928-01-25	6920	A
USGS	01357500	1928-01-26	8400	A
USGS	01357500	1928-01-27	6160	A
USGS	01357500	1928-01-28	5800	A
USGS	01357500	1928-01-29	5050	A
USGS	01357500	1928-01-30	4510	A
USGS	01357500	1928-01-31	4010	A
USGS	01357500	1928-02-01	4180	A
USGS	01357500	1928-02-02	4110	A
USGS	01357500	1928-02-03	3620	A
USGS	01357500	1928-02-04	3310	A
USGS	01357500	1928-02-05	3740	A
USGS	01357500	1928-02-06	5800	A
USGS	01357500	1928-02-07	5120	A
USGS	01357500	1928-02-08	4640	A
USGS	01357500	1928-02-09	5510	A
USGS	01357500	1928-02-10	9020	A
USGS	01357500	1928-02-11	8500	A
USGS	01357500	1928-02-12	6350	A
USGS	01357500	1928-02-13	5280	A
USGS	01357500	1928-02-14	4490	A
USGS	01357500	1928-02-15	8520	A
USGS	01357500	1928-02-16	13900	A
USGS	01357500	1928-02-17	11100	A
USGS	01357500	1928-02-18	8260	A
USGS	01357500	1928-02-19	5770	A
USGS	01357500	1928-02-20	4490	A
USGS	01357500	1928-02-21	4190	A
USGS	01357500	1928-02-22	3910	A
USGS	01357500	1928-02-23	3910	A
USGS	01357500	1928-02-24	6550	A
USGS	01357500	1928-02-25	10300	A
USGS	01357500	1928-02-26	5810	A
USGS	01357500	1928-02-27	4640	A
USGS	01357500	1928-02-28	4580	A
USGS	01357500	1928-02-29	4590	A
USGS	01357500	1928-03-01	4490	A
USGS	01357500	1928-03-02	4490	A
USGS	01357500	1928-03-03	4340	A
USGS	01357500	1928-03-04	4050	A
USGS	01357500	1928-03-05	3640	A
USGS	01357500	1928-03-06	3380	A
USGS	01357500	1928-03-07	3640	A
USGS	01357500	1928-03-08	3640	A
USGS	01357500	1928-03-09	3640	A
USGS	01357500	1928-03-10	3850	A
USGS	01357500	1928-03-11	2530	A
USGS	01357500	1928-03-12	3380	A
USGS	01357500	1928-03-13	3640	A
USGS	01357500	1928-03-14	9780	A
USGS	01357500	1928-03-15	18200	A
USGS	01357500	1928-03-16	13600	A
USGS	01357500	1928-03-17	10100	A
USGS	01357500	1928-03-18	8500	A
USGS	01357500	1928-03-19	6870	A
USGS	01357500	1928-03-20	5820	A
USGS	01357500	1928-03-21	5940	A
USGS	01357500	1928-03-22	5620	A
USGS	01357500	1928-03-23	5580	A
USGS	01357500	1928-03-24	6480	A
USGS	01357500	1928-03-25	20700	A
USGS	01357500	1928-03-26	30200	A
USGS	01357500	1928-03-27	32000	A
USGS	01357500	1928-03-28	24900	A
USGS	01357500	1928-03-29	16000	A
USGS	01357500	1928-03-30	12000	A
USGS	01357500	1928-03-31	10000	A
USGS	01357500	1928-04-01	8190	A
USGS	01357500	1928-04-02	8140	A
USGS	01357500	1928-04-03	9310	A
USGS	01357500	1928-04-04	11400	A
USGS	01357500	1928-04-05	16400	A
USGS	01357500	1928-04-06	18100	A
USGS	01357500	1928-04-07	19100	A
USGS	01357500	1928-04-08	23900	A
USGS	01357500	1928-04-09	23000	A
USGS	01357500	1928-04-10	17700	A
USGS	01357500	1928-04-11	11000	A
USGS	01357500	1928-04-12	6920	A
USGS	01357500	1928-04-13	8470	A
USGS	01357500	1928-04-14	7050	A
USGS	01357500	1928-04-15	11200	A
USGS	01357500	1928-04-16	12300	A
USGS	01357500	1928-04-17	10300	A
USGS	01357500	1928-04-18	7360	A
USGS	01357500	1928-04-19	7190	A
USGS	01357500	1928-04-20	7190	A
USGS	01357500	1928-04-21	8600	A
USGS	01357500	1928-04-22	8240	A
USGS	01357500	1928-04-23	16400	A
USGS	01357500	1928-04-24	25700	A
USGS	01357500	1928-04-25	18500	A
USGS	01357500	1928-04-26	13900	A
USGS	01357500	1928-04-27	9900	A
USGS	01357500	1928-04-28	9760	A
USGS	01357500	1928-04-29	15800	A
USGS	01357500	1928-04-30	19200	A
USGS	01357500	1928-05-01	19900	A
USGS	01357500	1928-05-02	15600	A
USGS	01357500	1928-05-03	13900	A
USGS	01357500	1928-05-04	13000	A
USGS	01357500	1928-05-05	11100	A
USGS	01357500	1928-05-06	15900	A
USGS	01357500	1928-05-07	16500	A
USGS	01357500	1928-05-08	11300	A
USGS	01357500	1928-05-09	8530	A
USGS	01357500	1928-05-10	6050	A
USGS	01357500	1928-05-11	6540	A
USGS	01357500	1928-05-12	6160	A
USGS	01357500	1928-05-13	4030	A
USGS	01357500	1928-05-14	3830	A
USGS	01357500	1928-05-15	3460	A
USGS	01357500	1928-05-16	3090	A
USGS	01357500	1928-05-17	3260	A
USGS	01357500	1928-05-18	3140	A
USGS	01357500	1928-05-19	3510	A
USGS	01357500	1928-05-20	4970	A
USGS	01357500	1928-05-21	10100	A
USGS	01357500	1928-05-22	7000	A
USGS	01357500	1928-05-23	7020	A
USGS	01357500	1928-05-24	5930	A
USGS	01357500	1928-05-25	5980	A
USGS	01357500	1928-05-26	5280	A
USGS	01357500	1928-05-27	2760	A
USGS	01357500	1928-05-28	3090	A
USGS	01357500	1928-05-29	6340	A
USGS	01357500	1928-05-30	4670	A
USGS	01357500	1928-05-31	5170	A
USGS	01357500	1928-06-01	5180	A
USGS	01357500	1928-06-02	4390	A
USGS	01357500	1928-06-03	4440	A
USGS	01357500	1928-06-04	3970	A
USGS	01357500	1928-06-05	5270	A
USGS	01357500	1928-06-06	12200	A
USGS	01357500	1928-06-07	20200	A
USGS	01357500	1928-06-08	8960	A
USGS	01357500	1928-06-09	7050	A
USGS	01357500	1928-06-10	7930	A
USGS	01357500	1928-06-11	7650	A
USGS	01357500	1928-06-12	5210	A
USGS	01357500	1928-06-13	4320	A
USGS	01357500	1928-06-14	3820	A
USGS	01357500	1928-06-15	3880	A
USGS	01357500	1928-06-16	4930	A
USGS	01357500	1928-06-17	2760	A
USGS	01357500	1928-06-18	3290	A
USGS	01357500	1928-06-19	3170	A
USGS	01357500	1928-06-20	4010	A
USGS	01357500	1928-06-21	4100	A
USGS	01357500	1928-06-22	2660	A
USGS	01357500	1928-06-23	2910	A
USGS	01357500	1928-06-24	2220	A
USGS	01357500	1928-06-25	3000	A
USGS	01357500	1928-06-26	6770	A
USGS	01357500	1928-06-27	7090	A
USGS	01357500	1928-06-28	5290	A
USGS	01357500	1928-06-29	4520	A
USGS	01357500	1928-06-30	20100	A
USGS	01357500	1928-07-01	26500	A
USGS	01357500	1928-07-02	12500	A
USGS	01357500	1928-07-03	7800	A
USGS	01357500	1928-07-04	6170	A
USGS	01357500	1928-07-05	4810	A
USGS	01357500	1928-07-06	4230	A
USGS	01357500	1928-07-07	6280	A
USGS	01357500	1928-07-08	2580	A
USGS	01357500	1928-07-09	2910	A
USGS	01357500	1928-07-10	3020	A
USGS	01357500	1928-07-11	3260	A
USGS	01357500	1928-07-12	2910	A
USGS	01357500	1928-07-13	2690	A
USGS	01357500	1928-07-14	2630	A
USGS	01357500	1928-07-15	2490	A
USGS	01357500	1928-07-16	3190	A
USGS	01357500	1928-07-17	3120	A
USGS	01357500	1928-07-18	2900	A
USGS	01357500	1928-07-19	2500	A
USGS	01357500	1928-07-20	2450	A
USGS	01357500	1928-07-21	2110	A
USGS	01357500	1928-07-22	1980	A
USGS	01357500	1928-07-23	11000	A
USGS	01357500	1928-07-24	7030	A
USGS	01357500	1928-07-25	4190	A
USGS	01357500	1928-07-26	3510	A
USGS	01357500	1928-07-27	3510	A
USGS	01357500	1928-07-28	5260	A
USGS	01357500	1928-07-29	6740	A
USGS	01357500	1928-07-30	4380	A
USGS	01357500	1928-07-31	4380	A
USGS	01357500	1928-08-01	3640	A
USGS	01357500	1928-08-02	3140	A
USGS	01357500	1928-08-03	2890	A
USGS	01357500	1928-08-04	2700	A
USGS	01357500	1928-08-05	5300	A
USGS	01357500	1928-08-06	7620	A
USGS	01357500	1928-08-07	5750	A
USGS	01357500	1928-08-08	5330	A
USGS	01357500	1928-08-09	4940	A
USGS	01357500	1928-08-10	4190	A
USGS	01357500	1928-08-11	3640	A
USGS	01357500	1928-08-12	2710	A
USGS	01357500	1928-08-13	2730	A
USGS	01357500	1928-08-14	2520	A
USGS	01357500	1928-08-15	2200	A
USGS	01357500	1928-08-16	2340	A
USGS	01357500	1928-08-17	2400	A
USGS	01357500	1928-08-18	1300	A
USGS	01357500	1928-08-19	548	A
USGS	01357500	1928-08-20	2020	A
USGS	01357500	1928-08-21	2340	A
USGS	01357500	1928-08-22	2380	A
USGS	01357500	1928-08-23	2620	A
USGS	01357500	1928-08-24	2500	A
USGS	01357500	1928-08-25	1960	A
USGS	01357500	1928-08-26	1490	A
USGS	01357500	1928-08-27	2720	A
USGS	01357500	1928-08-28	2580	A
USGS	01357500	1928-08-29	4010	A
USGS	01357500	1928-08-30	3500	A
USGS	01357500	1928-08-31	3170	A
USGS	01357500	1928-09-01	2890	A
USGS	01357500	1928-09-02	3110	A
USGS	01357500	1928-09-03	2490	A
USGS	01357500	1928-09-04	2590	A
USGS	01357500	1928-09-05	2550	A
USGS	01357500	1928-09-06	2560	A
USGS	01357500	1928-09-07	2640	A
USGS	01357500	1928-09-08	2420	A
USGS	01357500	1928-09-09	1300	A
USGS	01357500	1928-09-10	2130	A
USGS	01357500	1928-09-11	1770	A
USGS	01357500	1928-09-12	2060	A
USGS	01357500	1928-09-13	2450	A
USGS	01357500	1928-09-14	1900	A
USGS	01357500	1928-09-15	1740	A
USGS	01357500	1928-09-16	790	A
USGS	01357500	1928-09-17	1990	A
USGS	01357500	1928-09-18	2270	A
USGS	01357500	1928-09-19	1870	A
USGS	01357500	1928-09-20	1900	A
USGS	01357500	1928-09-21	1650	A
USGS	01357500	1928-09-22	1080	A
USGS	01357500	1928-09-23	710	A
USGS	01357500	1928-09-24	1800	A
USGS	01357500	1928-09-25	1850	A
USGS	01357500	1928-09-26	1810	A
USGS	01357500	1928-09-27	1660	A
USGS	01357500	1928-09-28	1630	A
USGS	01357500	1928-09-29	1350	A
USGS	01357500	1928-09-30	694	A
USGS	01357500	1928-10-01	1710	A
USGS	01357500	1928-10-02	1870	A
USGS	01357500	1928-10-03	1690	A
USGS	01357500	1928-10-04	1600	A
USGS	01357500	1928-10-05	1390	A
USGS	01357500	1928-10-06	944	A
USGS	01357500	1928-10-07	944	A
USGS	01357500	1928-10-08	1540	A
USGS	01357500	1928-10-09	1530	A
USGS	01357500	1928-10-10	1550	A
USGS	01357500	1928-10-11	1680	A
USGS	01357500	1928-10-12	1440	A
USGS	01357500	1928-10-13	1300	A
USGS	01357500	1928-10-14	943	A
USGS	01357500	1928-10-15	1270	A
USGS	01357500	1928-10-16	1660	A
USGS	01357500	1928-10-17	1740	A
USGS	01357500	1928-10-18	2730	A
USGS	01357500	1928-10-19	4240	A
USGS	01357500	1928-10-20	4940	A
USGS	01357500	1928-10-21	2260	A
USGS	01357500	1928-10-22	3170	A
USGS	01357500	1928-10-23	2880	A
USGS	01357500	1928-10-24	2770	A
USGS	01357500	1928-10-25	2650	A
USGS	01357500	1928-10-26	2620	A
USGS	01357500	1928-10-27	1960	A
USGS	01357500	1928-10-28	1890	A
USGS	01357500	1928-10-29	2350	A
USGS	01357500	1928-10-30	2280	A
USGS	01357500	1928-10-31	2420	A
USGS	01357500	1928-11-01	2430	A
USGS	01357500	1928-11-02	2650	A
USGS	01357500	1928-11-03	2020	A
USGS	01357500	1928-11-04	1470	A
USGS	01357500	1928-11-05	2550	A
USGS	01357500	1928-11-06	2420	A
USGS	01357500	1928-11-07	2420	A
USGS	01357500	1928-11-08	2760	A
USGS	01357500	1928-11-09	2800	A
USGS	01357500	1928-11-10	2360	A
USGS	01357500	1928-11-11	1680	A
USGS	01357500	1928-11-12	2630	A
USGS	01357500	1928-11-13	2460	A
USGS	01357500	1928-11-14	2430	A
USGS	01357500	1928-11-15	2520	A
USGS	01357500	1928-11-16	2370	A
USGS	01357500	1928-11-17	2220	A
USGS	01357500	1928-11-18	855	A
USGS	01357500	1928-11-19	2620	A
USGS	01357500	1928-11-20	3140	A
USGS	01357500	1928-11-21	4500	A
USGS	01357500	1928-11-22	3600	A
USGS	01357500	1928-11-23	3270	A
USGS	01357500	1928-11-24	3230	A
USGS	01357500	1928-11-25	3130	A
USGS	01357500	1928-11-26	2970	A
USGS	01357500	1928-11-27	2330	A
USGS	01357500	1928-11-28	1890	A
USGS	01357500	1928-11-29	3050	A
USGS	01357500	1928-11-30	6930	A
USGS	01357500	1928-12-01	6070	A
USGS	01357500	1928-12-02	4760	A
USGS	01357500	1928-12-03	4290	A
USGS	01357500	1928-12-04	6510	A
USGS	01357500	1928-12-05	5000	A
USGS	01357500	1928-12-06	8000	A
USGS	01357500	1928-12-07	7800	A
USGS	01357500	1928-12-08	4800	A
USGS	01357500	1928-12-09	3800	A
USGS	01357500	1928-12-10	3200	A
USGS	01357500	1928-12-11	2400	A
USGS	01357500	1928-12-12	2800	A
USGS	01357500	1928-12-13	3100	A
USGS	01357500	1928-12-14	3000	A
USGS	01357500	1928-12-15	3000	A
USGS	01357500	1928-12-16	1900	A
USGS	01357500	1928-12-17	3200	A
USGS	01357500	1928-12-18	3300	A
USGS	01357500	1928-12-19	4600	A
USGS	01357500	1928-12-20	4800	A
USGS	01357500	1928-12-21	4400	A
USGS	01357500	1928-12-22	3600	A
USGS	01357500	1928-12-23	3400	A
USGS	01357500	1928-12-24	2800	A
USGS	01357500	1928-12-25	2300	A
USGS	01357500	1928-12-26	2900	A
USGS	01357500	1928-12-27	3200	A
USGS	01357500	1928-12-28	3100	A
USGS	01357500	1928-12-29	3000	A
USGS	01357500	1928-12-30	2300	A
USGS	01357500	1928-12-31	3300	A
USGS	01357500	1929-01-01	2400	A
USGS	01357500	1929-01-02	2570	A
USGS	01357500	1929-01-03	2700	A
USGS	01357500	1929-01-04	2600	A
USGS	01357500	1929-01-05	2500	A
USGS	01357500	1929-01-06	1300	A
USGS	01357500	1929-01-07	2760	A
USGS	01357500	1929-01-08	3110	A
USGS	01357500	1929-01-09	2500	A
USGS	01357500	1929-01-10	2510	A
USGS	01357500	1929-01-11	3030	A
USGS	01357500	1929-01-12	3150	A
USGS	01357500	1929-01-13	3110	A
USGS	01357500	1929-01-14	3960	A
USGS	01357500	1929-01-15	1420	A
USGS	01357500	1929-01-16	2550	A
USGS	01357500	1929-01-17	2450	A
USGS	01357500	1929-01-18	2590	A
USGS	01357500	1929-01-19	13400	A
USGS	01357500	1929-01-20	18000	A
USGS	01357500	1929-01-21	10200	A
USGS	01357500	1929-01-22	6330	A
USGS	01357500	1929-01-23	4850	A
USGS	01357500	1929-01-24	3900	A
USGS	01357500	1929-01-25	3640	A
USGS	01357500	1929-01-26	3470	A
USGS	01357500	1929-01-27	3200	A
USGS	01357500	1929-01-28	2750	A
USGS	01357500	1929-01-29	2420	A
USGS	01357500	1929-01-30	2100	A
USGS	01357500	1929-01-31	2150	A
USGS	01357500	1929-02-01	2740	A
USGS	01357500	1929-02-02	3230	A
USGS	01357500	1929-02-03	2860	A
USGS	01357500	1929-02-04	2830	A
USGS	01357500	1929-02-05	2740	A
USGS	01357500	1929-02-06	2860	A
USGS	01357500	1929-02-07	3160	A
USGS	01357500	1929-02-08	3180	A
USGS	01357500	1929-02-09	3160	A
USGS	01357500	1929-02-10	3380	A
USGS	01357500	1929-02-11	3340	A
USGS	01357500	1929-02-12	3190	A
USGS	01357500	1929-02-13	3020	A
USGS	01357500	1929-02-14	2950	A
USGS	01357500	1929-02-15	2960	A
USGS	01357500	1929-02-16	2410	A
USGS	01357500	1929-02-17	2780	A
USGS	01357500	1929-02-18	3300	A
USGS	01357500	1929-02-19	2900	A
USGS	01357500	1929-02-20	2700	A
USGS	01357500	1929-02-21	3100	A
USGS	01357500	1929-02-22	2700	A
USGS	01357500	1929-02-23	2850	A
USGS	01357500	1929-02-24	1890	A
USGS	01357500	1929-02-25	2590	A
USGS	01357500	1929-02-26	2620	A
USGS	01357500	1929-02-27	2870	A
USGS	01357500	1929-02-28	3460	A
USGS	01357500	1929-03-01	4430	A
USGS	01357500	1929-03-02	5380	A
USGS	01357500	1929-03-03	3760	A
USGS	01357500	1929-03-04	3580	A
USGS	01357500	1929-03-05	3720	A
USGS	01357500	1929-03-06	5590	A
USGS	01357500	1929-03-07	8960	A
USGS	01357500	1929-03-08	7830	A
USGS	01357500	1929-03-09	6450	A
USGS	01357500	1929-03-10	5390	A
USGS	01357500	1929-03-11	4310	A
USGS	01357500	1929-03-12	4000	A
USGS	01357500	1929-03-13	5500	A
USGS	01357500	1929-03-14	20000	A
USGS	01357500	1929-03-15	62700	A
USGS	01357500	1929-03-16	67900	A
USGS	01357500	1929-03-17	51900	A
USGS	01357500	1929-03-18	25300	A
USGS	01357500	1929-03-19	17700	A
USGS	01357500	1929-03-20	16600	A
USGS	01357500	1929-03-21	14300	A
USGS	01357500	1929-03-22	14500	A
USGS	01357500	1929-03-23	19800	A
USGS	01357500	1929-03-24	25500	A
USGS	01357500	1929-03-25	21200	A
USGS	01357500	1929-03-26	19000	A
USGS	01357500	1929-03-27	18600	A
USGS	01357500	1929-03-28	14300	A
USGS	01357500	1929-03-29	11600	A
USGS	01357500	1929-03-30	10300	A
USGS	01357500	1929-03-31	9850	A
USGS	01357500	1929-04-01	7220	A
USGS	01357500	1929-04-02	9180	A
USGS	01357500	1929-04-03	13800	A
USGS	01357500	1929-04-04	11200	A
USGS	01357500	1929-04-05	10200	A
USGS	01357500	1929-04-06	23900	A
USGS	01357500	1929-04-07	36800	A
USGS	01357500	1929-04-08	30900	A
USGS	01357500	1929-04-09	24300	A
USGS	01357500	1929-04-10	18100	A
USGS	01357500	1929-04-11	12900	A
USGS	01357500	1929-04-12	19800	A
USGS	01357500	1929-04-13	34800	A
USGS	01357500	1929-04-14	21200	A
USGS	01357500	1929-04-15	17700	A
USGS	01357500	1929-04-16	15300	A
USGS	01357500	1929-04-17	24000	A
USGS	01357500	1929-04-18	27200	A
